time_ns,mean_induced_D,max_induced_D
3.870000011538040408e+00,1.706087887287139893e-01,4.165786802768707275e-01
3.880000011567854568e+00,1.809142082929611206e-01,4.355300962924957275e-01
3.890000011597668284e+00,1.848825514316558838e-01,5.419524908065795898e-01
3.900000011627482444e+00,1.728912740945816040e-01,4.262317121028900146e-01
3.910000011657296604e+00,1.696450412273406982e-01,4.756520986557006836e-01
3.920000011687110764e+00,1.800664514303207397e-01,4.795278608798980713e-01
3.930000011716924480e+00,1.743067353963851929e-01,5.283432602882385254e-01
3.940000011746738640e+00,1.817093044519424438e-01,5.960741043090820312e-01
3.950000011776552800e+00,1.823089569807052612e-01,5.164484381675720215e-01
3.960000011806366960e+00,1.719468384981155396e-01,6.321063637733459473e-01
3.970000011836181120e+00,1.823932379484176636e-01,5.095792412757873535e-01
3.980000011865994836e+00,1.670476496219635010e-01,5.147893428802490234e-01
3.990000011895808996e+00,1.714137196540832520e-01,4.412214159965515137e-01
4.000000011925623156e+00,1.761895716190338135e-01,4.984263777732849121e-01
4.010000011955437316e+00,1.786035895347595215e-01,5.354063510894775391e-01
4.020000011985251476e+00,1.820065379142761230e-01,5.204051136970520020e-01
4.030000012015065636e+00,1.732042878866195679e-01,5.415760874748229980e-01
4.040000012044878908e+00,1.594809889793395996e-01,5.352210402488708496e-01
4.050000012074693068e+00,1.699310243129730225e-01,4.947322607040405273e-01
4.060000012104507228e+00,1.821106821298599243e-01,4.249484241008758545e-01
4.070000012134321388e+00,1.834669560194015503e-01,4.757627546787261963e-01
4.080000012164135548e+00,1.828473955392837524e-01,4.830945432186126709e-01
4.090000012193949708e+00,1.790773719549179077e-01,5.391308069229125977e-01
4.100000012223763868e+00,1.810476630926132202e-01,4.656305313110351562e-01
4.110000012253578028e+00,1.674069315195083618e-01,5.135654211044311523e-01
4.120000012283392188e+00,1.715428978204727173e-01,4.280381798744201660e-01
4.130000012313205460e+00,1.890348494052886963e-01,5.540287494659423828e-01
4.140000012343019620e+00,1.638015508651733398e-01,4.391183257102966309e-01
4.150000012372833780e+00,1.732368916273117065e-01,5.833899974822998047e-01
4.160000012402647940e+00,1.674339920282363892e-01,4.725627303123474121e-01
4.170000012432462100e+00,1.751134544610977173e-01,5.218165516853332520e-01
4.180000012462276260e+00,1.786241382360458374e-01,4.638511836528778076e-01
4.190000012492090420e+00,1.834249496459960938e-01,5.923513770103454590e-01
4.200000012521904580e+00,1.867529898881912231e-01,4.876499772071838379e-01
4.210000012551717852e+00,1.918897032737731934e-01,5.040586590766906738e-01
4.220000012581532012e+00,1.742009669542312622e-01,5.062852501869201660e-01
4.230000012611346172e+00,1.805207878351211548e-01,4.565901160240173340e-01
4.240000012641160332e+00,1.836100965738296509e-01,4.943552315235137939e-01
4.250000012670974492e+00,1.787595301866531372e-01,4.609849750995635986e-01
4.260000012700788652e+00,1.798699796199798584e-01,5.160390734672546387e-01
4.270000012730602812e+00,1.706280410289764404e-01,6.034484505653381348e-01
4.280000012760416972e+00,1.672140359878540039e-01,4.749551415443420410e-01
4.290000012790231132e+00,1.734413951635360718e-01,4.740638434886932373e-01
4.300000012820044404e+00,1.719250380992889404e-01,5.309523940086364746e-01
4.310000012849858564e+00,1.830362081527709961e-01,5.519526600837707520e-01
4.320000012879672724e+00,1.693513244390487671e-01,5.597233772277832031e-01
4.330000012909486884e+00,1.735661476850509644e-01,4.836184084415435791e-01
4.340000012939301044e+00,1.761847138404846191e-01,4.538027942180633545e-01
4.350000012969115204e+00,1.664318889379501343e-01,5.066331028938293457e-01
4.360000012998929364e+00,1.697069257497787476e-01,4.580868184566497803e-01
4.370000013028743524e+00,1.815818101167678833e-01,4.906025528907775879e-01
4.380000013058557684e+00,1.651550382375717163e-01,4.852092266082763672e-01
4.390000013088370956e+00,1.758858412504196167e-01,5.471534132957458496e-01
4.400000013118185116e+00,1.800219118595123291e-01,5.335642099380493164e-01
4.410000013147999276e+00,1.744128465652465820e-01,5.347698926925659180e-01
4.420000013177813436e+00,1.759612113237380981e-01,5.686832070350646973e-01
4.430000013207627596e+00,1.715026497840881348e-01,5.605221390724182129e-01
4.440000013237441756e+00,1.831849217414855957e-01,5.126232504844665527e-01
4.450000013267255916e+00,1.707984507083892822e-01,5.367281436920166016e-01
4.460000013297070076e+00,1.727739870548248291e-01,4.751413762569427490e-01
4.470000013326883348e+00,1.796851605176925659e-01,4.727379381656646729e-01
4.480000013356697508e+00,1.742972135543823242e-01,5.890275239944458008e-01
4.490000013386511668e+00,1.683071255683898926e-01,4.595121741294860840e-01
4.500000013416325828e+00,1.741399466991424561e-01,5.027185082435607910e-01
4.510000013446139988e+00,1.778905987739562988e-01,5.056181550025939941e-01
4.520000013475954148e+00,1.733551472425460815e-01,5.353585481643676758e-01
4.530000013505768308e+00,1.877979785203933716e-01,5.805976986885070801e-01
4.540000013535582468e+00,1.742900162935256958e-01,5.595704317092895508e-01
4.550000013565396628e+00,1.702871024608612061e-01,4.150485098361968994e-01
4.560000013595209900e+00,1.783307045698165894e-01,4.593567252159118652e-01
4.570000013625024060e+00,1.783392280340194702e-01,5.072207450866699219e-01
4.580000013654838220e+00,1.759686470031738281e-01,4.869109094142913818e-01
4.590000013684652380e+00,1.713718175888061523e-01,5.189434289932250977e-01
4.600000013714466540e+00,1.741970479488372803e-01,5.290549993515014648e-01
4.610000013744280700e+00,1.783598214387893677e-01,5.254912376403808594e-01
4.620000013774094860e+00,1.762638688087463379e-01,5.174025297164916992e-01
4.630000013803909020e+00,1.776582598686218262e-01,5.388162136077880859e-01
4.640000013833723180e+00,1.869089007377624512e-01,4.468058347702026367e-01
4.650000013863536452e+00,1.813779771327972412e-01,4.341029822826385498e-01
4.660000013893350612e+00,1.755078583955764771e-01,5.250549912452697754e-01
4.670000013923164772e+00,1.726239770650863647e-01,5.077270269393920898e-01
4.680000013952978932e+00,1.776247918605804443e-01,5.295923352241516113e-01
4.690000013982793092e+00,1.812505871057510376e-01,4.464617073535919189e-01
4.700000014012607252e+00,1.800284981727600098e-01,5.116719007492065430e-01
4.710000014042421412e+00,1.781088262796401978e-01,4.593636691570281982e-01
4.720000014072235572e+00,1.804995089769363403e-01,5.045585036277770996e-01
4.730000014102048844e+00,1.763117462396621704e-01,4.866212010383605957e-01
4.740000014131863004e+00,1.764243841171264648e-01,4.674291908740997314e-01
4.750000014161677164e+00,1.679357588291168213e-01,5.073074698448181152e-01
4.760000014191491324e+00,1.705783754587173462e-01,4.296617209911346436e-01
4.770000014221305484e+00,1.734369993209838867e-01,5.317283272743225098e-01
4.780000014251119644e+00,1.813642531633377075e-01,5.493916869163513184e-01
4.790000014280933804e+00,1.787225902080535889e-01,5.720002651214599609e-01
4.800000014310747964e+00,1.724239885807037354e-01,4.716522693634033203e-01
4.810000014340562124e+00,1.698334068059921265e-01,4.433947205543518066e-01
4.820000014370375396e+00,1.679144054651260376e-01,5.090377926826477051e-01
4.830000014400189556e+00,1.697876900434494019e-01,5.371818542480468750e-01
4.840000014430003716e+00,1.746859401464462280e-01,4.468007683753967285e-01
4.850000014459817876e+00,1.745728403329849243e-01,5.258076786994934082e-01
4.860000014489632036e+00,1.769815534353256226e-01,5.058996081352233887e-01
4.870000014519446196e+00,1.811743825674057007e-01,4.907403588294982910e-01
4.880000014549260356e+00,1.784936338663101196e-01,6.227454543113708496e-01
4.890000014579074517e+00,1.743603646755218506e-01,5.456431508064270020e-01
4.900000014608888677e+00,1.744299232959747314e-01,4.962318241596221924e-01
4.910000014638701948e+00,1.831873357295989990e-01,5.290598273277282715e-01
4.920000014668516108e+00,1.707461029291152954e-01,5.197089910507202148e-01
4.930000014698330268e+00,1.820496469736099243e-01,4.910452961921691895e-01
4.940000014728144428e+00,1.820234060287475586e-01,5.329336524009704590e-01
4.950000014757958589e+00,1.734004616737365723e-01,5.355085134506225586e-01
4.960000014787772749e+00,1.855548471212387085e-01,5.360074639320373535e-01
4.970000014817586909e+00,1.747215986251831055e-01,4.811707139015197754e-01
4.980000014847401069e+00,1.767892390489578247e-01,4.746558070182800293e-01
4.990000014877214340e+00,1.844172179698944092e-01,5.367895960807800293e-01
5.000000014907028500e+00,1.820948272943496704e-01,5.166755318641662598e-01
5.010000014936842661e+00,1.739883124828338623e-01,4.640294313430786133e-01
5.020000014966656821e+00,1.728083193302154541e-01,4.586213529109954834e-01
5.030000014996470981e+00,1.885726302862167358e-01,6.400230526924133301e-01
5.040000015026285141e+00,1.765516400337219238e-01,4.843438267707824707e-01
5.050000015056099301e+00,1.808399260044097900e-01,5.081541538238525391e-01
5.060000015085913461e+00,1.696640104055404663e-01,5.577350258827209473e-01
5.070000015115727621e+00,1.832748353481292725e-01,4.901928603649139404e-01
5.080000015145540893e+00,1.741881221532821655e-01,4.896354377269744873e-01
5.090000015175355053e+00,1.862963140010833740e-01,4.119673669338226318e-01
5.100000015205169213e+00,1.765153855085372925e-01,4.281780123710632324e-01
5.110000015234983373e+00,1.766700893640518188e-01,4.973187744617462158e-01
5.120000015264797533e+00,1.722842305898666382e-01,4.633915424346923828e-01
5.130000015294611693e+00,1.706020236015319824e-01,5.152961015701293945e-01
5.140000015324425853e+00,1.757433265447616577e-01,4.949442446231842041e-01
5.150000015354240013e+00,1.702723056077957153e-01,6.281661987304687500e-01
5.160000015384054173e+00,1.795216649770736694e-01,5.008966922760009766e-01
5.170000015413867445e+00,1.635594218969345093e-01,5.198075175285339355e-01
5.180000015443681605e+00,1.773838549852371216e-01,4.917173087596893311e-01
5.190000015473495765e+00,1.726319640874862671e-01,5.497628450393676758e-01
5.200000015503309925e+00,1.733463704586029053e-01,5.190599560737609863e-01
5.210000015533124085e+00,1.849011182785034180e-01,5.305706262588500977e-01
5.220000015562938245e+00,1.703303456306457520e-01,5.014701485633850098e-01
5.230000015592752405e+00,1.752691417932510376e-01,4.547723531723022461e-01
5.240000015622566565e+00,1.749524623155593872e-01,4.358839690685272217e-01
5.250000015652380725e+00,1.706998050212860107e-01,4.164816439151763916e-01
5.260000015682193997e+00,1.772848963737487793e-01,4.484634101390838623e-01
5.270000015712008157e+00,1.758231222629547119e-01,4.891051948070526123e-01
5.280000015741822317e+00,1.845584064722061157e-01,4.986326992511749268e-01
5.290000015771636477e+00,1.744246482849121094e-01,5.638172626495361328e-01
5.300000015801450637e+00,1.648783683776855469e-01,4.676202237606048584e-01
5.310000015831264797e+00,1.726180166006088257e-01,4.642325043678283691e-01
5.320000015861078957e+00,1.769687533378601074e-01,5.066149234771728516e-01
5.330000015890893117e+00,1.728497743606567383e-01,5.480219721794128418e-01
5.340000015920706389e+00,1.775898486375808716e-01,4.865303337574005127e-01
5.350000015950520549e+00,1.785907596349716187e-01,4.543940424919128418e-01
5.360000015980334709e+00,1.744210124015808105e-01,5.083914995193481445e-01
5.370000016010148869e+00,1.804728806018829346e-01,4.313373863697052002e-01
5.380000016039963029e+00,1.798041611909866333e-01,4.798527359962463379e-01
5.390000016069777189e+00,1.672089546918869019e-01,4.452244639396667480e-01
5.400000016099591349e+00,1.828855127096176147e-01,5.501503348350524902e-01
5.410000016129405509e+00,1.777241379022598267e-01,4.098840653896331787e-01
5.420000016159219669e+00,1.767350286245346069e-01,4.502001702785491943e-01
5.430000016189032941e+00,1.916588544845581055e-01,5.154665708541870117e-01
5.440000016218847101e+00,1.807740330696105957e-01,4.908149242401123047e-01
5.450000016248661261e+00,1.761179566383361816e-01,5.087205767631530762e-01
5.460000016278475421e+00,1.813737452030181885e-01,5.723971724510192871e-01
5.470000016308289581e+00,1.812865287065505981e-01,4.563775658607482910e-01
5.480000016338103741e+00,1.696609854698181152e-01,4.431759417057037354e-01
5.490000016367917901e+00,1.740100830793380737e-01,5.484318137168884277e-01
5.500000016397732061e+00,1.876971870660781860e-01,6.512054204940795898e-01
5.510000016427546221e+00,1.741263270378112793e-01,5.160900950431823730e-01
5.520000016457359493e+00,1.721769422292709351e-01,4.977623522281646729e-01
5.530000016487173653e+00,1.694595217704772949e-01,4.929663538932800293e-01
5.540000016516987813e+00,1.783169060945510864e-01,5.012735724449157715e-01
5.550000016546801973e+00,1.786033362150192261e-01,5.211747884750366211e-01
5.560000016576616133e+00,1.887997388839721680e-01,6.195908188819885254e-01
5.570000016606430293e+00,1.852225214242935181e-01,5.566340684890747070e-01
5.580000016636244453e+00,1.739446967840194702e-01,4.444659054279327393e-01
5.590000016666058613e+00,1.741415411233901978e-01,5.331658720970153809e-01
5.600000016695871885e+00,1.703287214040756226e-01,4.747465848922729492e-01
5.610000016725686045e+00,1.783685386180877686e-01,4.984366595745086670e-01
5.620000016755500205e+00,1.710376888513565063e-01,4.647584855556488037e-01
5.630000016785314365e+00,1.730291247367858887e-01,5.269294381141662598e-01
5.640000016815128525e+00,1.797656565904617310e-01,6.579685807228088379e-01
5.650000016844942685e+00,1.902315020561218262e-01,6.648406982421875000e-01
5.660000016874756845e+00,1.723495423793792725e-01,5.104053020477294922e-01
5.670000016904571005e+00,1.792267709970474243e-01,5.871149301528930664e-01
5.680000016934385165e+00,1.761046648025512695e-01,3.995341658592224121e-01
5.690000016964198437e+00,1.776221245527267456e-01,4.614233672618865967e-01
5.700000016994012597e+00,1.891043037176132202e-01,5.963687896728515625e-01
5.710000017023826757e+00,1.717593371868133545e-01,4.882165789604187012e-01
5.720000017053640917e+00,1.757848560810089111e-01,5.922389626502990723e-01
5.730000017083455077e+00,1.760039627552032471e-01,5.155305862426757812e-01
5.740000017113269237e+00,1.769803166389465332e-01,5.262656211853027344e-01
5.750000017143083397e+00,1.774201691150665283e-01,5.384374260902404785e-01
5.760000017172897557e+00,1.760045588016510010e-01,5.016639232635498047e-01
5.770000017202711717e+00,1.821561753749847412e-01,4.699028432369232178e-01
5.780000017232524989e+00,1.795604974031448364e-01,5.307509899139404297e-01
5.790000017262339149e+00,1.793034970760345459e-01,5.108008980751037598e-01
5.800000017292153309e+00,1.672747582197189331e-01,5.220099687576293945e-01
5.810000017321967469e+00,1.772101968526840210e-01,4.844719469547271729e-01
5.820000017351781629e+00,1.723183691501617432e-01,5.072672963142395020e-01
5.830000017381595789e+00,1.736152768135070801e-01,4.603453576564788818e-01
5.840000017411409949e+00,1.774545013904571533e-01,4.692058861255645752e-01
5.850000017441224109e+00,1.749436557292938232e-01,4.745372235774993896e-01
5.860000017471037381e+00,1.719358712434768677e-01,4.665228426456451416e-01
5.870000017500851541e+00,1.718943268060684204e-01,4.453699886798858643e-01
5.880000017530665701e+00,1.738195568323135376e-01,4.274924695491790771e-01
5.890000017560479861e+00,1.642367243766784668e-01,4.498845338821411133e-01
5.900000017590294021e+00,1.720037162303924561e-01,4.803548753261566162e-01
5.910000017620108181e+00,1.737782508134841919e-01,5.456790328025817871e-01
5.920000017649922341e+00,1.784834712743759155e-01,4.833686351776123047e-01
5.930000017679736501e+00,1.776666045188903809e-01,4.860025942325592041e-01
5.940000017709550661e+00,1.754443198442459106e-01,5.030986070632934570e-01
5.950000017739363933e+00,1.753069162368774414e-01,5.029747486114501953e-01
5.960000017769178093e+00,1.746862083673477173e-01,5.325558781623840332e-01
5.970000017798992253e+00,1.790996193885803223e-01,4.033749401569366455e-01
5.980000017828806413e+00,1.724032461643218994e-01,5.771640539169311523e-01
5.990000017858620573e+00,1.744693368673324585e-01,4.967433810234069824e-01
