time_ns,n_channel_water,n_ww_hbonds
3.870000011538040408e+00,3.100000000000000000e+01,4.200000000000000000e+01
3.880000011567854568e+00,3.300000000000000000e+01,5.000000000000000000e+01
3.890000011597668284e+00,3.300000000000000000e+01,4.200000000000000000e+01
3.900000011627482444e+00,2.700000000000000000e+01,3.300000000000000000e+01
3.910000011657296604e+00,2.800000000000000000e+01,3.500000000000000000e+01
3.920000011687110764e+00,2.900000000000000000e+01,3.800000000000000000e+01
3.930000011716924480e+00,2.900000000000000000e+01,3.600000000000000000e+01
3.940000011746738640e+00,3.000000000000000000e+01,4.700000000000000000e+01
3.950000011776552800e+00,3.000000000000000000e+01,3.700000000000000000e+01
3.960000011806366960e+00,3.100000000000000000e+01,4.200000000000000000e+01
3.970000011836181120e+00,3.000000000000000000e+01,4.100000000000000000e+01
3.980000011865994836e+00,3.000000000000000000e+01,3.500000000000000000e+01
3.990000011895808996e+00,2.800000000000000000e+01,3.800000000000000000e+01
4.000000011925623156e+00,3.000000000000000000e+01,3.200000000000000000e+01
4.010000011955437316e+00,3.100000000000000000e+01,3.700000000000000000e+01
4.020000011985251476e+00,2.900000000000000000e+01,3.000000000000000000e+01
4.030000012015065636e+00,2.800000000000000000e+01,3.100000000000000000e+01
4.040000012044878908e+00,2.600000000000000000e+01,3.200000000000000000e+01
4.050000012074693068e+00,3.000000000000000000e+01,3.800000000000000000e+01
4.060000012104507228e+00,2.800000000000000000e+01,3.400000000000000000e+01
4.070000012134321388e+00,2.900000000000000000e+01,3.400000000000000000e+01
4.080000012164135548e+00,2.800000000000000000e+01,3.300000000000000000e+01
4.090000012193949708e+00,2.500000000000000000e+01,2.800000000000000000e+01
4.100000012223763868e+00,2.700000000000000000e+01,3.500000000000000000e+01
4.110000012253578028e+00,2.900000000000000000e+01,3.400000000000000000e+01
4.120000012283392188e+00,2.800000000000000000e+01,3.200000000000000000e+01
4.130000012313205460e+00,3.000000000000000000e+01,4.200000000000000000e+01
4.140000012343019620e+00,2.900000000000000000e+01,3.200000000000000000e+01
4.150000012372833780e+00,2.700000000000000000e+01,3.400000000000000000e+01
4.160000012402647940e+00,2.800000000000000000e+01,3.400000000000000000e+01
4.170000012432462100e+00,2.900000000000000000e+01,3.700000000000000000e+01
4.180000012462276260e+00,2.800000000000000000e+01,3.200000000000000000e+01
4.190000012492090420e+00,2.800000000000000000e+01,3.200000000000000000e+01
4.200000012521904580e+00,2.800000000000000000e+01,3.100000000000000000e+01
4.210000012551717852e+00,2.700000000000000000e+01,3.400000000000000000e+01
4.220000012581532012e+00,2.800000000000000000e+01,3.100000000000000000e+01
4.230000012611346172e+00,2.700000000000000000e+01,3.200000000000000000e+01
4.240000012641160332e+00,2.700000000000000000e+01,3.300000000000000000e+01
4.250000012670974492e+00,2.700000000000000000e+01,3.300000000000000000e+01
4.260000012700788652e+00,2.600000000000000000e+01,2.900000000000000000e+01
4.270000012730602812e+00,2.300000000000000000e+01,2.700000000000000000e+01
4.280000012760416972e+00,2.600000000000000000e+01,3.000000000000000000e+01
4.290000012790231132e+00,2.400000000000000000e+01,2.300000000000000000e+01
4.300000012820044404e+00,2.000000000000000000e+01,2.200000000000000000e+01
4.310000012849858564e+00,2.700000000000000000e+01,3.300000000000000000e+01
4.320000012879672724e+00,2.600000000000000000e+01,3.100000000000000000e+01
4.330000012909486884e+00,2.700000000000000000e+01,3.400000000000000000e+01
4.340000012939301044e+00,2.400000000000000000e+01,2.800000000000000000e+01
4.350000012969115204e+00,2.600000000000000000e+01,3.000000000000000000e+01
4.360000012998929364e+00,2.400000000000000000e+01,2.700000000000000000e+01
4.370000013028743524e+00,2.200000000000000000e+01,2.300000000000000000e+01
4.380000013058557684e+00,2.400000000000000000e+01,2.500000000000000000e+01
4.390000013088370956e+00,2.300000000000000000e+01,2.200000000000000000e+01
4.400000013118185116e+00,2.500000000000000000e+01,2.600000000000000000e+01
4.410000013147999276e+00,2.500000000000000000e+01,3.100000000000000000e+01
4.420000013177813436e+00,2.500000000000000000e+01,2.900000000000000000e+01
4.430000013207627596e+00,2.300000000000000000e+01,2.600000000000000000e+01
4.440000013237441756e+00,2.500000000000000000e+01,3.000000000000000000e+01
4.450000013267255916e+00,2.500000000000000000e+01,3.100000000000000000e+01
4.460000013297070076e+00,2.300000000000000000e+01,2.400000000000000000e+01
4.470000013326883348e+00,2.000000000000000000e+01,1.800000000000000000e+01
4.480000013356697508e+00,1.900000000000000000e+01,2.200000000000000000e+01
4.490000013386511668e+00,1.800000000000000000e+01,2.000000000000000000e+01
4.500000013416325828e+00,1.900000000000000000e+01,1.500000000000000000e+01
4.510000013446139988e+00,2.000000000000000000e+01,1.700000000000000000e+01
4.520000013475954148e+00,2.100000000000000000e+01,2.200000000000000000e+01
4.530000013505768308e+00,1.900000000000000000e+01,1.900000000000000000e+01
4.540000013535582468e+00,2.000000000000000000e+01,2.000000000000000000e+01
4.550000013565396628e+00,2.200000000000000000e+01,2.000000000000000000e+01
4.560000013595209900e+00,2.400000000000000000e+01,2.300000000000000000e+01
4.570000013625024060e+00,2.000000000000000000e+01,1.900000000000000000e+01
4.580000013654838220e+00,2.300000000000000000e+01,2.600000000000000000e+01
4.590000013684652380e+00,2.400000000000000000e+01,2.800000000000000000e+01
4.600000013714466540e+00,2.300000000000000000e+01,2.400000000000000000e+01
4.610000013744280700e+00,2.100000000000000000e+01,1.700000000000000000e+01
4.620000013774094860e+00,2.500000000000000000e+01,2.900000000000000000e+01
4.630000013803909020e+00,2.400000000000000000e+01,2.700000000000000000e+01
4.640000013833723180e+00,2.600000000000000000e+01,3.300000000000000000e+01
4.650000013863536452e+00,2.900000000000000000e+01,3.200000000000000000e+01
4.660000013893350612e+00,2.500000000000000000e+01,3.000000000000000000e+01
4.670000013923164772e+00,2.500000000000000000e+01,2.800000000000000000e+01
4.680000013952978932e+00,2.500000000000000000e+01,2.800000000000000000e+01
4.690000013982793092e+00,2.900000000000000000e+01,3.800000000000000000e+01
4.700000014012607252e+00,2.600000000000000000e+01,3.200000000000000000e+01
4.710000014042421412e+00,2.500000000000000000e+01,2.800000000000000000e+01
4.720000014072235572e+00,2.700000000000000000e+01,3.200000000000000000e+01
4.730000014102048844e+00,2.400000000000000000e+01,2.600000000000000000e+01
4.740000014131863004e+00,2.700000000000000000e+01,3.000000000000000000e+01
4.750000014161677164e+00,2.400000000000000000e+01,3.300000000000000000e+01
4.760000014191491324e+00,2.900000000000000000e+01,3.400000000000000000e+01
4.770000014221305484e+00,3.000000000000000000e+01,3.900000000000000000e+01
4.780000014251119644e+00,2.700000000000000000e+01,3.200000000000000000e+01
4.790000014280933804e+00,2.800000000000000000e+01,3.700000000000000000e+01
4.800000014310747964e+00,3.000000000000000000e+01,3.600000000000000000e+01
4.810000014340562124e+00,2.600000000000000000e+01,2.900000000000000000e+01
4.820000014370375396e+00,2.800000000000000000e+01,3.400000000000000000e+01
4.830000014400189556e+00,2.700000000000000000e+01,3.400000000000000000e+01
4.840000014430003716e+00,2.500000000000000000e+01,3.200000000000000000e+01
4.850000014459817876e+00,2.400000000000000000e+01,2.300000000000000000e+01
4.860000014489632036e+00,2.600000000000000000e+01,2.500000000000000000e+01
4.870000014519446196e+00,2.600000000000000000e+01,2.900000000000000000e+01
4.880000014549260356e+00,2.500000000000000000e+01,3.100000000000000000e+01
4.890000014579074517e+00,2.800000000000000000e+01,3.500000000000000000e+01
4.900000014608888677e+00,3.000000000000000000e+01,4.000000000000000000e+01
4.910000014638701948e+00,2.800000000000000000e+01,3.500000000000000000e+01
4.920000014668516108e+00,2.400000000000000000e+01,3.100000000000000000e+01
4.930000014698330268e+00,2.600000000000000000e+01,2.900000000000000000e+01
4.940000014728144428e+00,2.600000000000000000e+01,2.900000000000000000e+01
4.950000014757958589e+00,2.500000000000000000e+01,2.900000000000000000e+01
4.960000014787772749e+00,2.600000000000000000e+01,3.300000000000000000e+01
4.970000014817586909e+00,2.800000000000000000e+01,2.800000000000000000e+01
4.980000014847401069e+00,2.400000000000000000e+01,2.300000000000000000e+01
4.990000014877214340e+00,2.400000000000000000e+01,2.900000000000000000e+01
5.000000014907028500e+00,2.700000000000000000e+01,3.000000000000000000e+01
5.010000014936842661e+00,2.400000000000000000e+01,3.000000000000000000e+01
5.020000014966656821e+00,2.800000000000000000e+01,3.200000000000000000e+01
5.030000014996470981e+00,2.400000000000000000e+01,2.500000000000000000e+01
5.040000015026285141e+00,2.600000000000000000e+01,2.900000000000000000e+01
5.050000015056099301e+00,2.400000000000000000e+01,2.300000000000000000e+01
5.060000015085913461e+00,2.700000000000000000e+01,3.100000000000000000e+01
5.070000015115727621e+00,2.600000000000000000e+01,3.000000000000000000e+01
5.080000015145540893e+00,2.200000000000000000e+01,2.400000000000000000e+01
5.090000015175355053e+00,2.600000000000000000e+01,2.700000000000000000e+01
5.100000015205169213e+00,2.700000000000000000e+01,3.200000000000000000e+01
5.110000015234983373e+00,2.500000000000000000e+01,3.000000000000000000e+01
5.120000015264797533e+00,2.600000000000000000e+01,2.500000000000000000e+01
5.130000015294611693e+00,2.500000000000000000e+01,3.000000000000000000e+01
5.140000015324425853e+00,2.700000000000000000e+01,3.200000000000000000e+01
5.150000015354240013e+00,2.600000000000000000e+01,3.400000000000000000e+01
5.160000015384054173e+00,2.500000000000000000e+01,2.500000000000000000e+01
5.170000015413867445e+00,2.500000000000000000e+01,2.600000000000000000e+01
5.180000015443681605e+00,2.500000000000000000e+01,3.000000000000000000e+01
5.190000015473495765e+00,2.800000000000000000e+01,2.900000000000000000e+01
5.200000015503309925e+00,2.500000000000000000e+01,2.900000000000000000e+01
5.210000015533124085e+00,2.900000000000000000e+01,3.400000000000000000e+01
5.220000015562938245e+00,2.900000000000000000e+01,3.700000000000000000e+01
5.230000015592752405e+00,2.800000000000000000e+01,4.100000000000000000e+01
5.240000015622566565e+00,2.800000000000000000e+01,3.400000000000000000e+01
5.250000015652380725e+00,2.700000000000000000e+01,3.100000000000000000e+01
5.260000015682193997e+00,3.300000000000000000e+01,4.500000000000000000e+01
5.270000015712008157e+00,2.700000000000000000e+01,3.500000000000000000e+01
5.280000015741822317e+00,2.700000000000000000e+01,3.500000000000000000e+01
5.290000015771636477e+00,2.500000000000000000e+01,3.200000000000000000e+01
5.300000015801450637e+00,2.600000000000000000e+01,3.000000000000000000e+01
5.310000015831264797e+00,3.000000000000000000e+01,3.400000000000000000e+01
5.320000015861078957e+00,2.600000000000000000e+01,2.700000000000000000e+01
5.330000015890893117e+00,2.700000000000000000e+01,3.600000000000000000e+01
5.340000015920706389e+00,2.500000000000000000e+01,3.000000000000000000e+01
5.350000015950520549e+00,2.800000000000000000e+01,3.100000000000000000e+01
5.360000015980334709e+00,2.600000000000000000e+01,3.300000000000000000e+01
5.370000016010148869e+00,2.900000000000000000e+01,3.300000000000000000e+01
5.380000016039963029e+00,2.700000000000000000e+01,3.600000000000000000e+01
5.390000016069777189e+00,2.400000000000000000e+01,2.300000000000000000e+01
5.400000016099591349e+00,2.300000000000000000e+01,2.200000000000000000e+01
5.410000016129405509e+00,2.500000000000000000e+01,3.100000000000000000e+01
5.420000016159219669e+00,2.400000000000000000e+01,3.300000000000000000e+01
5.430000016189032941e+00,2.600000000000000000e+01,3.100000000000000000e+01
5.440000016218847101e+00,2.400000000000000000e+01,2.800000000000000000e+01
5.450000016248661261e+00,2.900000000000000000e+01,3.600000000000000000e+01
5.460000016278475421e+00,2.600000000000000000e+01,2.600000000000000000e+01
5.470000016308289581e+00,2.300000000000000000e+01,2.400000000000000000e+01
5.480000016338103741e+00,2.600000000000000000e+01,2.400000000000000000e+01
5.490000016367917901e+00,2.500000000000000000e+01,3.000000000000000000e+01
5.500000016397732061e+00,2.700000000000000000e+01,3.200000000000000000e+01
5.510000016427546221e+00,2.700000000000000000e+01,3.100000000000000000e+01
5.520000016457359493e+00,2.300000000000000000e+01,2.700000000000000000e+01
5.530000016487173653e+00,2.700000000000000000e+01,3.800000000000000000e+01
5.540000016516987813e+00,2.600000000000000000e+01,3.000000000000000000e+01
5.550000016546801973e+00,2.900000000000000000e+01,3.700000000000000000e+01
5.560000016576616133e+00,2.600000000000000000e+01,3.300000000000000000e+01
5.570000016606430293e+00,2.600000000000000000e+01,2.600000000000000000e+01
5.580000016636244453e+00,2.900000000000000000e+01,3.000000000000000000e+01
5.590000016666058613e+00,2.800000000000000000e+01,3.500000000000000000e+01
5.600000016695871885e+00,2.600000000000000000e+01,2.800000000000000000e+01
5.610000016725686045e+00,2.400000000000000000e+01,2.600000000000000000e+01
5.620000016755500205e+00,2.400000000000000000e+01,2.700000000000000000e+01
5.630000016785314365e+00,2.500000000000000000e+01,2.300000000000000000e+01
5.640000016815128525e+00,2.800000000000000000e+01,3.700000000000000000e+01
5.650000016844942685e+00,2.800000000000000000e+01,3.100000000000000000e+01
5.660000016874756845e+00,2.600000000000000000e+01,3.100000000000000000e+01
5.670000016904571005e+00,2.800000000000000000e+01,3.100000000000000000e+01
5.680000016934385165e+00,2.500000000000000000e+01,2.800000000000000000e+01
5.690000016964198437e+00,2.400000000000000000e+01,2.600000000000000000e+01
5.700000016994012597e+00,2.400000000000000000e+01,2.900000000000000000e+01
5.710000017023826757e+00,2.400000000000000000e+01,2.900000000000000000e+01
5.720000017053640917e+00,2.400000000000000000e+01,2.400000000000000000e+01
5.730000017083455077e+00,2.400000000000000000e+01,3.300000000000000000e+01
5.740000017113269237e+00,2.700000000000000000e+01,3.100000000000000000e+01
5.750000017143083397e+00,2.500000000000000000e+01,3.300000000000000000e+01
5.760000017172897557e+00,2.700000000000000000e+01,3.800000000000000000e+01
5.770000017202711717e+00,2.400000000000000000e+01,2.600000000000000000e+01
5.780000017232524989e+00,2.700000000000000000e+01,3.900000000000000000e+01
5.790000017262339149e+00,2.800000000000000000e+01,3.300000000000000000e+01
5.800000017292153309e+00,3.000000000000000000e+01,4.100000000000000000e+01
5.810000017321967469e+00,2.700000000000000000e+01,2.900000000000000000e+01
5.820000017351781629e+00,2.600000000000000000e+01,2.600000000000000000e+01
5.830000017381595789e+00,2.300000000000000000e+01,2.400000000000000000e+01
5.840000017411409949e+00,2.500000000000000000e+01,2.900000000000000000e+01
5.850000017441224109e+00,2.700000000000000000e+01,2.700000000000000000e+01
5.860000017471037381e+00,2.800000000000000000e+01,3.100000000000000000e+01
5.870000017500851541e+00,3.000000000000000000e+01,4.000000000000000000e+01
5.880000017530665701e+00,2.700000000000000000e+01,3.300000000000000000e+01
5.890000017560479861e+00,2.900000000000000000e+01,3.500000000000000000e+01
5.900000017590294021e+00,2.800000000000000000e+01,4.100000000000000000e+01
5.910000017620108181e+00,2.400000000000000000e+01,3.500000000000000000e+01
5.920000017649922341e+00,2.700000000000000000e+01,3.300000000000000000e+01
5.930000017679736501e+00,2.600000000000000000e+01,3.500000000000000000e+01
5.940000017709550661e+00,2.600000000000000000e+01,3.100000000000000000e+01
5.950000017739363933e+00,2.700000000000000000e+01,3.300000000000000000e+01
5.960000017769178093e+00,2.900000000000000000e+01,3.500000000000000000e+01
5.970000017798992253e+00,2.800000000000000000e+01,3.400000000000000000e+01
5.980000017828806413e+00,3.000000000000000000e+01,3.900000000000000000e+01
5.990000017858620573e+00,3.300000000000000000e+01,3.900000000000000000e+01
