lag_time_ns,msd_A2
1.746000005205534222e+01,4.358339249810187965e+01
1.747000005208515816e+01,4.359827230095807238e+01
1.748000005211497054e+01,4.363143159974386265e+01
1.749000005214478648e+01,4.365673201293362382e+01
1.750000005217459886e+01,4.368143099871797830e+01
1.751000005220441480e+01,4.371240021651892249e+01
1.752000005223422718e+01,4.374594919519505254e+01
1.753000005226403957e+01,4.377446864024055628e+01
1.754000005229385550e+01,4.379590981281703677e+01
1.755000005232367144e+01,4.382482194267887365e+01
1.756000005235348382e+01,4.385486173788967079e+01
1.757000005238329621e+01,4.388794591081979490e+01
1.758000005241311214e+01,4.391170038401152453e+01
1.759000005244292808e+01,4.394157371674981505e+01
1.760000005247274046e+01,4.398228832181350612e+01
1.761000005250255285e+01,4.400673749384256439e+01
1.762000005253236878e+01,4.402919169606522587e+01
1.763000005256218472e+01,4.404849241993870379e+01
1.764000005259199710e+01,4.406782764922966322e+01
1.765000005262180949e+01,4.409359116051250993e+01
1.766000005265162187e+01,4.412700491269612257e+01
1.767000005268144136e+01,4.415490688162446276e+01
1.768000005271125374e+01,4.418385314871417791e+01
1.769000005274106613e+01,4.420674174768808484e+01
1.770000005277087851e+01,4.424166448341840407e+01
1.771000005280069800e+01,4.426508226682508251e+01
1.772000005283051038e+01,4.429037013157682878e+01
1.773000005286032277e+01,4.431791831841233886e+01
1.774000005289013515e+01,4.434385856340912113e+01
1.775000005291995109e+01,4.437671488072064818e+01
1.776000005294976702e+01,4.439723586561536450e+01
1.777000005297957941e+01,4.442499988716753734e+01
1.778000005300939179e+01,4.445734335982952956e+01
1.779000005303920773e+01,4.448367562695965205e+01
1.780000005306902366e+01,4.451403367404519429e+01
1.781000005309883605e+01,4.454249884280412175e+01
1.782000005312864843e+01,4.457797517498531192e+01
1.783000005315846437e+01,4.460349836879092322e+01
1.784000005318827675e+01,4.463560847428085054e+01
1.785000005321809269e+01,4.466638980085673438e+01
1.786000005324790507e+01,4.468966962140343924e+01
1.787000005327772101e+01,4.472233980427643019e+01
1.788000005330753339e+01,4.474607820082684384e+01
1.789000005333734933e+01,4.478128905662936177e+01
1.790000005336716171e+01,4.480160659812916890e+01
1.791000005339697410e+01,4.482870070943575058e+01
1.792000005342679003e+01,4.485420340308014175e+01
1.793000005345660242e+01,4.487542300173590348e+01
1.794000005348641835e+01,4.489805129724452115e+01
1.795000005351623074e+01,4.492074842073903795e+01
1.796000005354604667e+01,4.494544920005016309e+01
1.797000005357585906e+01,4.497301881052113259e+01
1.798000005360567499e+01,4.500860359537973920e+01
1.799000005363548738e+01,4.502877364059153109e+01
1.800000005366530331e+01,4.505139699590078095e+01
1.801000005369511570e+01,4.507548443196586874e+01
1.802000005372493163e+01,4.510421551544107643e+01
1.803000005375474402e+01,4.513083032142856865e+01
1.804000005378455995e+01,4.515552753238667805e+01
1.805000005381437234e+01,4.518429158610132390e+01
1.806000005384418472e+01,4.521204460068761932e+01
1.807000005387400066e+01,4.523866790795707971e+01
1.808000005390381659e+01,4.526676198289949582e+01
1.809000005393362898e+01,4.530716502768879650e+01
1.810000005396344136e+01,4.533747553861265089e+01
1.811000005399325730e+01,4.535390261035100679e+01
1.812000005402307323e+01,4.538459886066144122e+01
1.813000005405288562e+01,4.542029402899100887e+01
1.814000005408269800e+01,4.544119155294426093e+01
1.815000005411251038e+01,4.547693300126688598e+01
1.816000005414232987e+01,4.549475624184434963e+01
1.817000005417214226e+01,4.552459359599090050e+01
1.818000005420195464e+01,4.555166052556768364e+01
1.819000005423176702e+01,4.557289082949790782e+01
1.820000005426158651e+01,4.560274199381263571e+01
1.821000005429139890e+01,4.563377411081481227e+01
1.822000005432121128e+01,4.566063835850053465e+01
1.823000005435102366e+01,4.568644734203667213e+01
1.824000005438083960e+01,4.572200717906238054e+01
1.825000005441065554e+01,4.574663536043984635e+01
1.826000005444046792e+01,4.577264130284145693e+01
1.827000005447028030e+01,4.579595250470606516e+01
1.828000005450009624e+01,4.581831158822866001e+01
1.829000005452991218e+01,4.584959718513425742e+01
1.830000005455972456e+01,4.587298880658211431e+01
1.831000005458953694e+01,4.590271398771928091e+01
1.832000005461935288e+01,4.594603644237213302e+01
1.833000005464916882e+01,4.597768293620909930e+01
1.834000005467898120e+01,4.601068643682476988e+01
1.835000005470879358e+01,4.604679923672380681e+01
1.836000005473860952e+01,4.607847145384927501e+01
1.837000005476842190e+01,4.610674553203580217e+01
1.838000005479823784e+01,4.613704174626027310e+01
1.839000005482805022e+01,4.617598996769739728e+01
1.840000005485786616e+01,4.621728253464048208e+01
1.841000005488767854e+01,4.624643924274560902e+01
1.842000005491749448e+01,4.627633765057881021e+01
1.843000005494730686e+01,4.631318236166593039e+01
1.844000005497711925e+01,4.634485188642789666e+01
1.845000005500693518e+01,4.637307879814457579e+01
1.846000005503674757e+01,4.641411973022830040e+01
1.847000005506656350e+01,4.644383455370469704e+01
1.848000005509637589e+01,4.648390029936604861e+01
1.849000005512619182e+01,4.652233747400551067e+01
1.850000005515600421e+01,4.655947157153774896e+01
1.851000005518582014e+01,4.659206020516727875e+01
1.852000005521563253e+01,4.663453342822598557e+01
1.853000005524544846e+01,4.666366820702639728e+01
1.854000005527526085e+01,4.670125035729898144e+01
1.855000005530507323e+01,4.674353141352154495e+01
1.856000005533488917e+01,4.678000210667698866e+01
1.857000005536470510e+01,4.681663342379293624e+01
1.858000005539451749e+01,4.685731152006870559e+01
1.859000005542432987e+01,4.689811902649901043e+01
1.860000005545414581e+01,4.692650500041544603e+01
1.861000005548396175e+01,4.695917406212358003e+01
1.862000005551377413e+01,4.698844237513471001e+01
1.863000005554358651e+01,4.702490398870963162e+01
1.864000005557340245e+01,4.706077986809862779e+01
1.865000005560321839e+01,4.710012465068369636e+01
1.866000005563303077e+01,4.713798373914845996e+01
1.867000005566284315e+01,4.717041227089977440e+01
1.868000005569265554e+01,4.720764739598847370e+01
1.869000005572247503e+01,4.723749795737031576e+01
1.870000005575228741e+01,4.727400989728138825e+01
1.871000005578209979e+01,4.731076466454764073e+01
1.872000005581191218e+01,4.734276700989511966e+01
1.873000005584173167e+01,4.737475874129646769e+01
1.874000005587154405e+01,4.741115554057503090e+01
1.875000005590135643e+01,4.744389435301026481e+01
1.876000005593116882e+01,4.747699895630384503e+01
1.877000005596098475e+01,4.751226454891904893e+01
1.878000005599080069e+01,4.754716366305991215e+01
1.879000005602061307e+01,4.757246982006112290e+01
1.880000005605042546e+01,4.760574475050966470e+01
1.881000005608024139e+01,4.763793040422023495e+01
1.882000005611005733e+01,4.766272954250412397e+01
1.883000005613986971e+01,4.768743418396237388e+01
1.884000005616968210e+01,4.772283060306728686e+01
1.885000005619949803e+01,4.775486736971016200e+01
1.886000005622931042e+01,4.777886790182595433e+01
1.887000005625912635e+01,4.781965014120217461e+01
1.888000005628893874e+01,4.784087876917152471e+01
1.889000005631875467e+01,4.787622418928766166e+01
1.890000005634856706e+01,4.790810181293622350e+01
1.891000005637838299e+01,4.794690326563964788e+01
1.892000005640819538e+01,4.798439612147747368e+01
1.893000005643801131e+01,4.802243177513015837e+01
1.894000005646782370e+01,4.805572998152132413e+01
1.895000005649763963e+01,4.809316876788919615e+01
1.896000005652745202e+01,4.811893054662592561e+01
1.897000005655726795e+01,4.815199284044570760e+01
1.898000005658708034e+01,4.818263746082494237e+01
1.899000005661689272e+01,4.821662558427199485e+01
1.900000005664670866e+01,4.824746800456912155e+01
1.901000005667652104e+01,4.828739502859552601e+01
1.902000005670633698e+01,4.832631686544470995e+01
1.903000005673614936e+01,4.835927876100689815e+01
1.904000005676596530e+01,4.839980088048164220e+01
1.905000005679577768e+01,4.843513258428735213e+01
1.906000005682559362e+01,4.846726256302812885e+01
1.907000005685540600e+01,4.849945424588167242e+01
1.908000005688521838e+01,4.853531003560266299e+01
1.909000005691503432e+01,4.857517091832809086e+01
1.910000005694485026e+01,4.860439015946762709e+01
1.911000005697466264e+01,4.863466162424255401e+01
1.912000005700447502e+01,4.867353110198798305e+01
1.913000005703429096e+01,4.869198268116340955e+01
1.914000005706410690e+01,4.873112851771463028e+01
1.915000005709391928e+01,4.877013099499038873e+01
1.916000005712373166e+01,4.880368343212165172e+01
1.917000005715354405e+01,4.883939369757533200e+01
1.918000005718336354e+01,4.887697522312826237e+01
1.919000005721317592e+01,4.891392199792031192e+01
1.920000005724298831e+01,4.894799408441823374e+01
1.921000005727280069e+01,4.898743726146128097e+01
1.922000005730262018e+01,4.901872381179603622e+01
1.923000005733243256e+01,4.905240187607727620e+01
1.924000005736224495e+01,4.909350102726973120e+01
1.925000005739205733e+01,4.913450417832423511e+01
1.926000005742187327e+01,4.916995188535129557e+01
1.927000005745168920e+01,4.921069055929745417e+01
1.928000005748150159e+01,4.924640076942529276e+01
1.929000005751131397e+01,4.927846467372886252e+01
1.930000005754112991e+01,4.932019882741000316e+01
1.931000005757094584e+01,4.935231309021129675e+01
1.932000005760075823e+01,4.938405665308387427e+01
1.933000005763057061e+01,4.940866355016927969e+01
1.934000005766038655e+01,4.944718160435854060e+01
1.935000005769020248e+01,4.948713053536999951e+01
1.936000005772001487e+01,4.951462433917956929e+01
1.937000005774982725e+01,4.954022533905774850e+01
1.938000005777964319e+01,4.957436263300446910e+01
1.939000005780945557e+01,4.960159716204924507e+01
1.940000005783927151e+01,4.962945177638830074e+01
1.941000005786908389e+01,4.966285947588081484e+01
1.942000005789889983e+01,4.969953684691045481e+01
1.943000005792871221e+01,4.972828085197777170e+01
1.944000005795852815e+01,4.976170053983861408e+01
1.945000005798834053e+01,4.979453104800153085e+01
1.946000005801815647e+01,4.982524678071501967e+01
1.947000005804796885e+01,4.986350550750110244e+01
1.948000005807778123e+01,4.988947709037418576e+01
1.949000005810759717e+01,4.991895535440060883e+01
1.950000005813741311e+01,4.995147131541217078e+01
1.951000005816722549e+01,4.998997409016693894e+01
1.952000005819703787e+01,5.001372315976083627e+01
1.953000005822685381e+01,5.004593077201898410e+01
1.954000005825666619e+01,5.007187299270177050e+01
1.955000005828648213e+01,5.010886755754317079e+01
1.956000005831629451e+01,5.013546605848672755e+01
1.957000005834610690e+01,5.016794704688091855e+01
1.958000005837592283e+01,5.019742397409580548e+01
1.959000005840573877e+01,5.022952564710718804e+01
1.960000005843555115e+01,5.024883201712603409e+01
1.961000005846536354e+01,5.028425381190888288e+01
1.962000005849517947e+01,5.031753034867708863e+01
1.963000005852499541e+01,5.034740815226459887e+01
1.964000005855480779e+01,5.037867995594078252e+01
1.965000005858462018e+01,5.040657693009408291e+01
1.966000005861443611e+01,5.043418277393321603e+01
1.967000005864425205e+01,5.047163111510052858e+01
1.968000005867406443e+01,5.050023877207601686e+01
1.969000005870387682e+01,5.052124745717814136e+01
1.970000005873368920e+01,5.054517973408456299e+01
1.971000005876350869e+01,5.056629767232450234e+01
1.972000005879332107e+01,5.059359600532142309e+01
1.973000005882313346e+01,5.062241031147745929e+01
1.974000005885294584e+01,5.064853281089754944e+01
1.975000005888276533e+01,5.066564820594290808e+01
1.976000005891257771e+01,5.069261058556256216e+01
1.977000005894239010e+01,5.072011088492557462e+01
1.978000005897220248e+01,5.074294715116609211e+01
1.979000005900201842e+01,5.077393023192194477e+01
1.980000005903183435e+01,5.080313622750554003e+01
1.981000005906164674e+01,5.082941009259963039e+01
1.982000005909145912e+01,5.085688432510217893e+01
1.983000005912127506e+01,5.089100358511177546e+01
1.984000005915109099e+01,5.092516771207517223e+01
1.985000005918090338e+01,5.094741714744304062e+01
1.986000005921071576e+01,5.098964609423376970e+01
1.987000005924053170e+01,5.100834657904789537e+01
1.988000005927034408e+01,5.104031669383706316e+01
1.989000005930016002e+01,5.107056446151079143e+01
1.990000005932997240e+01,5.109743149478710222e+01
1.991000005935978834e+01,5.112085235319142384e+01
1.992000005938960072e+01,5.114886465027804263e+01
1.993000005941941666e+01,5.116670399283246695e+01
1.994000005944922904e+01,5.119722594258579562e+01
1.995000005947904498e+01,5.122370297627269053e+01
1.996000005950885736e+01,5.125651231876360470e+01
1.997000005953867330e+01,5.127943126554836084e+01
1.998000005956848568e+01,5.130749136104220298e+01
1.999000005959830162e+01,5.134176028693791238e+01
2.000000005962811400e+01,5.136745924227370352e+01
2.001000005965792639e+01,5.138729719950582364e+01
2.002000005968774232e+01,5.141312096401943421e+01
2.003000005971755826e+01,5.143743771544582444e+01
2.004000005974737064e+01,5.146038981482683994e+01
2.005000005977718303e+01,5.148283248090814368e+01
2.006000005980699896e+01,5.150354832704307029e+01
2.007000005983681490e+01,5.152376089087685784e+01
2.008000005986662728e+01,5.154805367130226301e+01
2.009000005989643967e+01,5.156822943245822444e+01
2.010000005992625205e+01,5.159134277528702484e+01
2.011000005995606799e+01,5.161646056908372771e+01
2.012000005998588392e+01,5.163586223448272960e+01
2.013000006001569631e+01,5.166662106941450361e+01
2.014000006004550869e+01,5.168499488143986298e+01
2.015000006007532463e+01,5.171004691586701085e+01
2.016000006010514056e+01,5.173400407374141707e+01
2.017000006013495295e+01,5.174807799855313561e+01
2.018000006016476533e+01,5.177021763726460790e+01
2.019000006019457771e+01,5.179785271225738086e+01
2.020000006022439720e+01,5.182213020219856503e+01
2.021000006025420959e+01,5.184928646408884845e+01
2.022000006028402197e+01,5.187514265017984627e+01
2.023000006031383435e+01,5.190307456747559911e+01
2.024000006034365384e+01,5.193191789138181491e+01
2.025000006037346623e+01,5.196199299451188125e+01
2.026000006040327861e+01,5.199074386228249267e+01
2.027000006043309099e+01,5.201415043305229347e+01
2.028000006046291048e+01,5.204246118587261094e+01
2.029000006049272287e+01,5.206375552990216704e+01
2.030000006052253525e+01,5.209013737070802108e+01
2.031000006055234763e+01,5.210778125467595601e+01
2.032000006058216357e+01,5.213890210399205927e+01
2.033000006061197951e+01,5.216597838876469950e+01
2.034000006064179189e+01,5.218915148179826957e+01
2.035000006067160427e+01,5.221081565917972256e+01
2.036000006070142021e+01,5.224247308903160558e+01
2.037000006073123615e+01,5.227257301582132953e+01
2.038000006076104853e+01,5.230857851569724914e+01
2.039000006079086091e+01,5.233877008262931696e+01
2.040000006082067685e+01,5.236061795540033614e+01
2.041000006085048923e+01,5.238263052222750815e+01
2.042000006088030517e+01,5.240334652453073971e+01
2.043000006091011755e+01,5.242788705774183455e+01
2.044000006093993349e+01,5.246168322881366208e+01
2.045000006096974587e+01,5.248694161747283715e+01
2.046000006099956181e+01,5.250667422063310141e+01
2.047000006102937419e+01,5.253336235792461650e+01
2.048000006105919013e+01,5.256252760862062701e+01
2.049000006108900251e+01,5.258827675930920265e+01
2.050000006111881490e+01,5.262074159117430128e+01
2.051000006114863083e+01,5.264674338587058600e+01
2.052000006117844677e+01,5.268258341839681691e+01
2.053000006120825915e+01,5.271143333917798657e+01
2.054000006123807154e+01,5.274836691052316695e+01
2.055000006126788747e+01,5.277878365855229958e+01
2.056000006129770341e+01,5.281451922621874218e+01
2.057000006132751579e+01,5.284158554101027505e+01
2.058000006135732818e+01,5.287754652910453501e+01
2.059000006138714411e+01,5.290686178844553211e+01
2.060000006141696005e+01,5.293787732272523527e+01
2.061000006144677243e+01,5.296425266642953034e+01
2.062000006147658482e+01,5.299229532717158975e+01
2.063000006150639720e+01,5.302018855274317133e+01
2.064000006153621314e+01,5.304696980351241820e+01
2.065000006156602907e+01,5.308008911009036979e+01
2.066000006159584146e+01,5.311110855735546465e+01
2.067000006162565384e+01,5.314763115057618847e+01
2.068000006165546978e+01,5.317787004038864751e+01
2.069000006168528571e+01,5.321401547578809499e+01
2.070000006171509810e+01,5.324871675730164355e+01
2.071000006174491048e+01,5.327699254342709878e+01
2.072000006177472287e+01,5.330460570913186302e+01
2.073000006180454236e+01,5.333522711840564057e+01
2.074000006183435474e+01,5.336219529579916099e+01
2.075000006186416712e+01,5.339360415203589127e+01
2.076000006189397951e+01,5.342395480440723077e+01
2.077000006192379900e+01,5.345516923406714938e+01
2.078000006195361138e+01,5.348907895001992330e+01
2.079000006198342376e+01,5.352126140051355208e+01
2.080000006201323615e+01,5.354917423107328034e+01
2.081000006204305208e+01,5.358477034550093521e+01
2.082000006207286802e+01,5.361006745434261234e+01
2.083000006210268040e+01,5.363382206413411524e+01
2.084000006213249279e+01,5.366268898920689168e+01
2.085000006216230872e+01,5.369002030056418562e+01
2.086000006219212466e+01,5.371578563482866286e+01
2.087000006222193704e+01,5.374902433412342617e+01
2.088000006225174943e+01,5.378828272667998789e+01
2.089000006228156536e+01,5.380964660202259608e+01
2.090000006231137775e+01,5.382841110639849092e+01
2.091000006234119368e+01,5.385485009162681536e+01
2.092000006237100607e+01,5.388043253307166935e+01
2.093000006240082200e+01,5.390980392820842582e+01
2.094000006243063439e+01,5.393624781675855218e+01
2.095000006246045032e+01,5.397393632833456678e+01
2.096000006249026271e+01,5.398973000620342333e+01
2.097000006252007864e+01,5.401152876125063074e+01
2.098000006254989103e+01,5.403789270303371239e+01
2.099000006257970696e+01,5.406375827718527205e+01
2.100000006260951935e+01,5.408355214656460674e+01
2.101000006263933528e+01,5.410763166661276813e+01
2.102000006266914767e+01,5.413021107848967262e+01
2.103000006269896005e+01,5.415416082216057703e+01
2.104000006272877599e+01,5.419178452519749101e+01
2.105000006275859192e+01,5.421815256287026585e+01
2.106000006278840431e+01,5.424794100190650425e+01
2.107000006281821669e+01,5.427720586977796557e+01
2.108000006284803263e+01,5.430345639351361342e+01
2.109000006287784856e+01,5.432317884250237938e+01
2.110000006290766095e+01,5.433678862679771271e+01
2.111000006293747333e+01,5.435854367920485686e+01
2.112000006296728571e+01,5.438753409653216409e+01
2.113000006299710520e+01,5.441446474215629792e+01
2.114000006302691759e+01,5.443943549053813058e+01
2.115000006305672997e+01,5.447563658510514273e+01
2.116000006308654235e+01,5.450616568527021144e+01
2.117000006311636184e+01,5.454427936843544700e+01
2.118000006314617423e+01,5.457164961063529063e+01
2.119000006317598661e+01,5.460772334344154189e+01
2.120000006320579899e+01,5.464139153814165439e+01
2.121000006323561138e+01,5.468112918095717845e+01
2.122000006326543087e+01,5.471532184673736054e+01
2.123000006329524325e+01,5.474821377830987501e+01
2.124000006332505563e+01,5.479407786252959767e+01
2.125000006335486802e+01,5.481958170917243223e+01
2.126000006338468751e+01,5.485519796835291828e+01
2.127000006341449989e+01,5.488684331364754598e+01
2.128000006344431227e+01,5.493331599300058343e+01
2.129000006347412466e+01,5.496343956070164438e+01
2.130000006350394415e+01,5.500431217480959134e+01
2.131000006353375653e+01,5.504274696023436064e+01
2.132000006356356892e+01,5.507774488042536376e+01
2.133000006359338130e+01,5.512443050571472725e+01
2.134000006362319724e+01,5.516095759491054906e+01
2.135000006365301317e+01,5.520117008428557170e+01
2.136000006368282556e+01,5.525230252947176979e+01
2.137000006371263794e+01,5.527766569649627115e+01
2.138000006374245388e+01,5.530860307551832022e+01
2.139000006377226981e+01,5.533983051764953132e+01
2.140000006380208220e+01,5.538198472770443459e+01
2.141000006383189458e+01,5.541208739661382054e+01
2.142000006386171052e+01,5.545084419188942348e+01
2.143000006389152290e+01,5.549034842623659358e+01
2.144000006392133884e+01,5.552709473581695931e+01
2.145000006395115122e+01,5.556427738771728997e+01
2.146000006398096716e+01,5.560339563422092368e+01
2.147000006401077954e+01,5.563503082326226234e+01
2.148000006404059548e+01,5.567519860663101383e+01
2.149000006407040786e+01,5.570679359155103327e+01
2.150000006410022380e+01,5.575915648810767777e+01
2.151000006413003618e+01,5.579397881618952226e+01
2.152000006415984856e+01,5.583861703075450578e+01
2.153000006418966450e+01,5.587875987412690648e+01
2.154000006421948044e+01,5.591363271024790293e+01
2.155000006424929282e+01,5.594469652691110895e+01
2.156000006427910520e+01,5.598012577256275790e+01
2.157000006430892114e+01,5.600360761266149723e+01
2.158000006433873708e+01,5.603640650812594259e+01
2.159000006436854946e+01,5.607143357233595538e+01
2.160000006439836184e+01,5.610356804255381036e+01
2.161000006442817778e+01,5.613948686054478543e+01
2.162000006445799372e+01,5.616377812838631201e+01
2.163000006448780610e+01,5.619414155766254027e+01
2.164000006451761848e+01,5.621644349245007533e+01
2.165000006454743087e+01,5.624468026010328714e+01
2.166000006457725036e+01,5.627004616970974382e+01
2.167000006460706274e+01,5.630298671928380827e+01
2.168000006463687512e+01,5.632746630081325634e+01
2.169000006466668751e+01,5.634744801073668441e+01
2.170000006469650700e+01,5.637139922546651150e+01
2.171000006472631938e+01,5.639759971862713428e+01
2.172000006475613176e+01,5.642373704201457940e+01
2.173000006478594415e+01,5.644708320521768741e+01
2.174000006481575653e+01,5.647524534779483929e+01
2.175000006484557602e+01,5.650699378258979522e+01
2.176000006487538840e+01,5.653200330882905433e+01
2.177000006490520079e+01,5.655706255951440653e+01
2.178000006493501317e+01,5.658169868068529951e+01
2.179000006496483266e+01,5.660881170621649261e+01
2.180000006499464504e+01,5.663665175274438468e+01
2.181000006502445743e+01,5.666325928820656088e+01
2.182000006505426981e+01,5.669360755816997965e+01
2.183000006508408575e+01,5.671815607653228142e+01
2.184000006511390168e+01,5.674370809649877856e+01
2.185000006514371407e+01,5.677318299558518078e+01
2.186000006517352645e+01,5.680926636586178091e+01
2.187000006520334239e+01,5.684290534300746600e+01
2.188000006523315832e+01,5.687463223161066139e+01
2.189000006526297071e+01,5.690815945081236293e+01
2.190000006529278309e+01,5.693748915186712622e+01
2.191000006532259903e+01,5.696855664710339084e+01
2.192000006535241496e+01,5.699944143217675219e+01
2.193000006538222735e+01,5.702128832660622493e+01
2.194000006541203973e+01,5.705551185590132235e+01
2.195000006544185567e+01,5.707994088772452557e+01
2.196000006547166805e+01,5.711764013673371920e+01
2.197000006550148399e+01,5.714140466068144519e+01
2.198000006553129637e+01,5.717532728275452314e+01
2.199000006556111231e+01,5.721330851053696165e+01
2.200000006559092469e+01,5.724560764189206452e+01
2.201000006562074063e+01,5.727705277055336097e+01
2.202000006565055301e+01,5.731120010717767599e+01
2.203000006568036895e+01,5.733897455018914258e+01
2.204000006571018133e+01,5.736612139566134516e+01
2.205000006573999372e+01,5.740383100187617771e+01
2.206000006576980965e+01,5.743584620354845782e+01
2.207000006579962559e+01,5.746430043414189015e+01
2.208000006582943797e+01,5.749219047867108401e+01
2.209000006585925036e+01,5.752621725084038218e+01
2.210000006588906629e+01,5.756218387966271877e+01
2.211000006591888223e+01,5.758714114560592634e+01
2.212000006594869461e+01,5.762237446334054880e+01
2.213000006597850700e+01,5.765666118856621836e+01
2.214000006600831938e+01,5.767441840617857451e+01
2.215000006603813887e+01,5.771236935523213418e+01
2.216000006606795125e+01,5.774029526884300623e+01
2.217000006609776364e+01,5.777097655607209248e+01
2.218000006612757602e+01,5.779172749109886098e+01
2.219000006615739551e+01,5.781977967533069318e+01
2.220000006618720789e+01,5.784367077050886508e+01
2.221000006621702028e+01,5.786102274783332433e+01
2.222000006624683266e+01,5.789082832309250648e+01
2.223000006627664504e+01,5.791094767225597906e+01
2.224000006630646453e+01,5.792854108976062832e+01
2.225000006633627692e+01,5.795286226487761638e+01
2.226000006636608930e+01,5.797646268027471450e+01
2.227000006639590168e+01,5.800376908367289275e+01
2.228000006642572117e+01,5.802475585135972125e+01
2.229000006645553356e+01,5.804736291946800009e+01
2.230000006648534594e+01,5.806907830258174386e+01
2.231000006651515832e+01,5.808715102199976599e+01
2.232000006654497781e+01,5.811047839558576555e+01
2.233000006657479020e+01,5.812867013342800959e+01
2.234000006660460258e+01,5.815047589290512065e+01
2.235000006663441496e+01,5.817600465046704983e+01
2.236000006666423090e+01,5.819590263918792061e+01
2.237000006669404684e+01,5.822137167322979678e+01
2.238000006672385922e+01,5.824293476826773741e+01
2.239000006675367160e+01,5.827011169691612480e+01
2.240000006678348754e+01,5.829057856192305564e+01
2.241000006681330348e+01,5.830463133535535292e+01
2.242000006684311586e+01,5.833031851753170827e+01
2.243000006687292824e+01,5.835008704898984888e+01
2.244000006690274418e+01,5.837010371574517364e+01
2.245000006693255656e+01,5.838237254194412884e+01
2.246000006696237250e+01,5.840237422347468055e+01
2.247000006699218488e+01,5.842533732227830967e+01
2.248000006702200082e+01,5.843318982752526836e+01
2.249000006705181320e+01,5.844829910063219103e+01
2.250000006708162914e+01,5.846023829444074948e+01
2.251000006711144152e+01,5.847675286508787451e+01
2.252000006714125746e+01,5.849498631057645071e+01
2.253000006717106984e+01,5.850243210541900396e+01
2.254000006720088223e+01,5.852001778602453896e+01
2.255000006723069816e+01,5.853787467665264188e+01
2.256000006726051410e+01,5.854976983555868486e+01
2.257000006729032648e+01,5.856638987256231843e+01
2.258000006732013887e+01,5.858539395632767821e+01
2.259000006734995480e+01,5.860562182486759042e+01
2.260000006737977074e+01,5.861979217115995056e+01
2.261000006740958312e+01,5.863276443714221386e+01
2.262000006743939551e+01,5.865744297710215704e+01
2.263000006746921144e+01,5.867507391748184631e+01
2.264000006749902738e+01,5.868786511192224964e+01
2.265000006752883976e+01,5.871195960232032718e+01
2.266000006755865215e+01,5.873369016431070122e+01
2.267000006758846453e+01,5.875107440229558620e+01
2.268000006761828402e+01,5.877430311699912124e+01
2.269000006764809640e+01,5.880248013154978537e+01
2.270000006767790879e+01,5.882033929565504593e+01
2.271000006770772117e+01,5.884685796713731776e+01
2.272000006773754066e+01,5.886958343573190433e+01
2.273000006776735304e+01,5.889528424139609797e+01
2.274000006779716543e+01,5.891545263414802491e+01
2.275000006782697781e+01,5.894827559991578170e+01
2.276000006785679375e+01,5.897935684384634669e+01
2.277000006788660968e+01,5.900056539275381340e+01
2.278000006791642207e+01,5.902846938582813863e+01
2.279000006794623445e+01,5.904812082816884100e+01
2.280000006797604684e+01,5.907836220592144372e+01
2.281000006800586632e+01,5.909640408857580240e+01
2.282000006803567871e+01,5.912155125015503643e+01
2.283000006806549109e+01,5.915162686437422224e+01
2.284000006809530348e+01,5.917339430173536385e+01
2.285000006812511941e+01,5.920106235248526616e+01
2.286000006815493535e+01,5.923108683215284742e+01
2.287000006818474773e+01,5.926718308680615621e+01
2.288000006821456012e+01,5.928807179127413463e+01
2.289000006824437605e+01,5.931848070472532441e+01
2.290000006827419199e+01,5.935182221233558408e+01
2.291000006830400437e+01,5.938044834398420591e+01
2.292000006833381676e+01,5.941037014839123032e+01
2.293000006836363269e+01,5.945084400547841597e+01
2.294000006839344863e+01,5.948426748881233550e+01
2.295000006842326101e+01,5.953063665778144298e+01
2.296000006845307340e+01,5.956422498923432585e+01
2.297000006848288933e+01,5.959144402382789707e+01
2.298000006851270172e+01,5.961763501306408131e+01
2.299000006854251765e+01,5.964719564710301114e+01
2.300000006857233004e+01,5.968800065087214080e+01
2.301000006860214597e+01,5.971407930890647719e+01
2.302000006863195836e+01,5.974445661497366444e+01
2.303000006866177429e+01,5.977380415765517085e+01
2.304000006869158668e+01,5.979946017295303307e+01
2.305000006872140261e+01,5.982645584417165452e+01
2.306000006875121500e+01,5.985735972217323564e+01
2.307000006878102738e+01,5.988738052515419952e+01
2.308000006881084332e+01,5.991204254013784691e+01
2.309000006884065925e+01,5.994023055994605187e+01
2.310000006887047164e+01,5.996229977314104787e+01
2.311000006890028402e+01,5.998433710790165918e+01
2.312000006893009996e+01,6.001727445490480051e+01
2.313000006895991589e+01,6.004788943778532229e+01
2.314000006898972828e+01,6.007649253115814503e+01
2.315000006901954066e+01,6.010197219410691361e+01
2.316000006904935304e+01,6.013000883290486343e+01
2.317000006907917253e+01,6.015776263537459556e+01
2.318000006910898492e+01,6.018213850779761032e+01
2.319000006913879730e+01,6.021081191899973106e+01
2.320000006916860968e+01,6.023998743461933003e+01
2.321000006919842917e+01,6.026882653835018289e+01
2.322000006922824156e+01,6.030568100415449351e+01
2.323000006925805394e+01,6.032187335427229158e+01
2.324000006928786632e+01,6.034921106438461891e+01
2.325000006931768581e+01,6.037117273479634605e+01
2.326000006934749820e+01,6.039656806412151013e+01
2.327000006937731058e+01,6.042497393059319677e+01
