time_ns,rmsd_A
8.318000024799331982e+01,1.656635351948352763e+00
8.319000024802313931e+01,1.693376286210266146e+00
8.320000024805294458e+01,1.621758329007921162e+00
8.321000024808276407e+01,1.528498702495277195e+00
8.322000024811258356e+01,1.574336450554660649e+00
8.323000024814238884e+01,1.551053951569376421e+00
8.324000024817220833e+01,1.538444313675208619e+00
8.325000024820202782e+01,1.628524627532702329e+00
8.326000024823183310e+01,1.640371508751117036e+00
8.327000024826165259e+01,1.584239346404292759e+00
8.328000024829147208e+01,1.662171644866297537e+00
8.329000024832127735e+01,1.757800617423176615e+00
8.330000024835109684e+01,1.658608178610548212e+00
8.331000024838090212e+01,1.644654418160343523e+00
8.332000024841072161e+01,1.593755419323138245e+00
8.333000024844054110e+01,1.649644418209419650e+00
8.334000024847034638e+01,1.801429765074414213e+00
8.335000024850016587e+01,1.849095553968890915e+00
8.336000024852997115e+01,1.775861406160782918e+00
8.337000024855979063e+01,1.797675114172932354e+00
8.338000024858961012e+01,1.720533035242188591e+00
8.339000024861941540e+01,1.824584300778014923e+00
8.340000024864923489e+01,1.779635477234882357e+00
8.341000024867904017e+01,1.706035819361142902e+00
8.342000024870885966e+01,1.763025152048199207e+00
8.343000024873867915e+01,1.660405460916471121e+00
8.344000024876848443e+01,1.566472189873002296e+00
8.345000024879830391e+01,1.656288382894625544e+00
8.346000024882812340e+01,1.693532830253105637e+00
8.347000024885792868e+01,1.598224383472093280e+00
8.348000024888774817e+01,1.627534211540556663e+00
8.349000024891755345e+01,1.650322512838252598e+00
8.350000024894737294e+01,1.831944244476962469e+00
8.351000024897719243e+01,1.793011934693033327e+00
8.352000024900699771e+01,1.838268777151503608e+00
8.353000024903681719e+01,1.716460608278155053e+00
8.354000024906662247e+01,1.743764785057121625e+00
8.355000024909644196e+01,1.658258395979501421e+00
8.356000024912626145e+01,1.686712778793736600e+00
8.357000024915606673e+01,1.677726575356212058e+00
8.358000024918588622e+01,1.585940231976763481e+00
8.359000024921569150e+01,1.458109750684219774e+00
8.360000024924551099e+01,1.646649326859658258e+00
8.361000024927533048e+01,1.609770674317748895e+00
8.362000024930514996e+01,1.663682613118609321e+00
8.363000024933495524e+01,1.575519332492831603e+00
8.364000024936477473e+01,1.576997369320564113e+00
8.365000024939458001e+01,1.599696577028383748e+00
8.366000024942439950e+01,1.739269487355473931e+00
8.367000024945421899e+01,1.588331679648383732e+00
8.368000024948402427e+01,1.574952745958186684e+00
8.369000024951384376e+01,1.472313333009306779e+00
8.370000024954364903e+01,1.599925126611255521e+00
8.371000024957346852e+01,1.535568043515844749e+00
8.372000024960328801e+01,1.505986477209608765e+00
8.373000024963309329e+01,1.661091330163289026e+00
8.374000024966291278e+01,1.634507310657457912e+00
8.375000024969271806e+01,1.629005467696187814e+00
8.376000024972253755e+01,1.580409671266348237e+00
8.377000024975235704e+01,1.608170875393137633e+00
8.378000024978217652e+01,1.611229031054174810e+00
8.379000024981198180e+01,1.599640624793019272e+00
8.380000024984178708e+01,1.637102358759734644e+00
8.381000024987160657e+01,1.563467614466473643e+00
8.382000024990142606e+01,1.557752290649797589e+00
8.383000024993124555e+01,1.555681912451906346e+00
8.384000024996105083e+01,1.637833286122237553e+00
8.385000024999085610e+01,1.486337182218357089e+00
8.386000025002067559e+01,1.582187911177030504e+00
8.387000025005049508e+01,1.518226310631248133e+00
8.388000025008031457e+01,1.472818666935871379e+00
8.389000025011011985e+01,1.415698118757102719e+00
8.390000025013993934e+01,1.486204348176895840e+00
8.391000025016974462e+01,1.434858232976406134e+00
8.392000025019956411e+01,1.554512237315943457e+00
8.393000025022938360e+01,1.411860540067281899e+00
8.394000025025920309e+01,1.346797945078137992e+00
8.395000025028900836e+01,1.483377838544553518e+00
8.396000025031881364e+01,1.469489254142539947e+00
8.397000025034863313e+01,1.578463666902879980e+00
8.398000025037845262e+01,1.529367624092283995e+00
8.399000025040827211e+01,1.581062720224975626e+00
8.400000025043807739e+01,1.642168495366505665e+00
8.401000025046788267e+01,1.549458630791280100e+00
8.402000025049770215e+01,1.673999830196924998e+00
8.403000025052752164e+01,1.510428484309825903e+00
8.404000025055734113e+01,1.628457106518226727e+00
8.405000025058714641e+01,1.567350214609779524e+00
8.406000025061695169e+01,1.502244893560882977e+00
8.407000025064677118e+01,1.519994541305693003e+00
8.408000025067659067e+01,1.576117872544092968e+00
8.409000025070641016e+01,1.555010981083902122e+00
8.410000025073621543e+01,1.564319184699387355e+00
8.411000025076602071e+01,1.522657472606131268e+00
8.412000025079584020e+01,1.586184615586477387e+00
8.413000025082565969e+01,1.485837642014759430e+00
8.414000025085547918e+01,1.524800033858142667e+00
8.415000025088529867e+01,1.488254490453938095e+00
8.416000025091508974e+01,1.465186880323956276e+00
8.417000025094490923e+01,1.369630744961425117e+00
8.418000025097472871e+01,1.473204274653481249e+00
8.419000025100454820e+01,1.555756353742513420e+00
8.420000025103436769e+01,1.481307458805906530e+00
8.421000025106415876e+01,1.527319215964501709e+00
8.422000025109397825e+01,1.530417028800669543e+00
8.423000025112379774e+01,1.620659358007331630e+00
8.424000025115361723e+01,1.535943280755830420e+00
8.425000025118343672e+01,1.662117142625799904e+00
8.426000025121322778e+01,1.560717119084968241e+00
8.427000025124304727e+01,1.520073406351296841e+00
8.428000025127286676e+01,1.582972055047121795e+00
8.429000025130268625e+01,1.639577796257762454e+00
8.430000025133250574e+01,1.765100299290687236e+00
8.431000025136232523e+01,1.773322865172731078e+00
8.432000025139211630e+01,1.678417993490920246e+00
8.433000025142193579e+01,1.555007272766112614e+00
8.434000025145175528e+01,1.774822848246934370e+00
8.435000025148157476e+01,1.669815763216643711e+00
8.436000025151139425e+01,1.756376238641172538e+00
8.437000025154118532e+01,1.826858157657560655e+00
8.438000025157100481e+01,1.673776037604817857e+00
8.439000025160082430e+01,1.584698015240877611e+00
8.440000025163064379e+01,1.599679786617742572e+00
8.441000025166046328e+01,1.559396016601664936e+00
8.442000025169025434e+01,1.655100486632044898e+00
8.443000025172007383e+01,1.608942109550066446e+00
8.444000025174989332e+01,1.617809860298690339e+00
8.445000025177971281e+01,1.548669792742111806e+00
8.446000025180953230e+01,1.677415772221514167e+00
8.447000025183932337e+01,1.626871363231562784e+00
8.448000025186914286e+01,1.655590321036781720e+00
8.449000025189896235e+01,1.583536298234647033e+00
8.450000025192878184e+01,1.691962483269756179e+00
8.451000025195860132e+01,1.650104569864170312e+00
8.452000025198842081e+01,1.628965050924650937e+00
8.453000025201821188e+01,1.584798652978666178e+00
8.454000025204803137e+01,1.615644952068333362e+00
8.455000025207785086e+01,1.580731424833708543e+00
8.456000025210767035e+01,1.553234277610328506e+00
8.457000025213748984e+01,1.609859693514002377e+00
8.458000025216728091e+01,1.581630248010536199e+00
8.459000025219710039e+01,1.525649237032811634e+00
8.460000025222691988e+01,1.686077816057659273e+00
8.461000025225673937e+01,1.555315075800601132e+00
8.462000025228655886e+01,1.628096450414116214e+00
8.463000025231634993e+01,1.603122922538533057e+00
8.464000025234616942e+01,1.726265056587481306e+00
8.465000025237598891e+01,1.736365218759664097e+00
8.466000025240580840e+01,1.693264887540888886e+00
8.467000025243562789e+01,1.949148443371007566e+00
8.468000025246543316e+01,1.805133962652488044e+00
8.469000025249523844e+01,1.833725983156133887e+00
8.470000025252505793e+01,1.859844025517902733e+00
8.471000025255487742e+01,1.871408295574672698e+00
8.472000025258469691e+01,1.764679510572721766e+00
8.473000025261450219e+01,1.697249119543329243e+00
8.474000025264430747e+01,1.695698139155896511e+00
8.475000025267412695e+01,1.857811750038832255e+00
8.476000025270394644e+01,1.717983472475775875e+00
8.477000025273376593e+01,1.758378240851329544e+00
8.478000025276357121e+01,1.844907855037082323e+00
8.479000025279337649e+01,1.737920906068451066e+00
8.480000025282319598e+01,1.674952749557924392e+00
8.481000025285301547e+01,1.696209733593385227e+00
8.482000025288283496e+01,1.793730798495324130e+00
8.483000025291264024e+01,1.737440732947079569e+00
8.484000025294245972e+01,1.826319930117809909e+00
8.485000025297226500e+01,1.706533393280363464e+00
8.486000025300208449e+01,1.845992548486852680e+00
8.487000025303190398e+01,1.811685643320678496e+00
8.488000025306170926e+01,1.711840196376872791e+00
8.489000025309152875e+01,1.660071486877692903e+00
8.490000025312133403e+01,1.878060564851267378e+00
8.491000025315115352e+01,1.666949942236825466e+00
8.492000025318097300e+01,1.831841677061059936e+00
8.493000025321079249e+01,1.738992263588612364e+00
8.494000025324059777e+01,1.911982489172741717e+00
8.495000025327040305e+01,1.830909536994849596e+00
8.496000025330022254e+01,1.826315789199641548e+00
8.497000025333004203e+01,1.848080931591760123e+00
8.498000025335986152e+01,1.776645381095168119e+00
8.499000025338966680e+01,1.805077145754297785e+00
8.500000025341947207e+01,1.802897184948338394e+00
8.501000025344929156e+01,1.860334679361437704e+00
8.502000025347911105e+01,1.787865097541057713e+00
8.503000025350893054e+01,1.815417662989827097e+00
8.504000025353873582e+01,1.664530204142408820e+00
8.505000025356855531e+01,1.870042769074622635e+00
8.506000025359836059e+01,1.804136106801226713e+00
8.507000025362818008e+01,1.756851755831246198e+00
8.508000025365799956e+01,1.712757156592761953e+00
8.509000025368780484e+01,1.834586483210783436e+00
8.510000025371762433e+01,1.914742948360767416e+00
8.511000025374742961e+01,1.763821373028692019e+00
8.512000025377724910e+01,1.810222417316050381e+00
8.513000025380706859e+01,1.735230872666838398e+00
8.514000025383688808e+01,1.805750671465105928e+00
8.515000025386669336e+01,1.731345645085151874e+00
8.516000025389649863e+01,1.814026367539146145e+00
8.517000025392631812e+01,1.726985862533470639e+00
8.518000025395613761e+01,1.617140362637216944e+00
8.519000025398595710e+01,1.707231722454971345e+00
8.520000025401576238e+01,1.667092496842485616e+00
8.521000025404558187e+01,1.595200388867787478e+00
8.522000025407538715e+01,1.743017885841640968e+00
8.523000025410520664e+01,1.598950046302445749e+00
8.524000025413502613e+01,1.588901554138822059e+00
8.525000025416483140e+01,1.630090114792750677e+00
8.526000025419465089e+01,1.636251855041361392e+00
8.527000025422445617e+01,1.662787439418656144e+00
8.528000025425427566e+01,1.698619445122739435e+00
8.529000025428409515e+01,1.672329653614377909e+00
8.530000025431390043e+01,1.770656221600414026e+00
8.531000025434371992e+01,1.664090792070339164e+00
8.532000025437352519e+01,1.695911356449795848e+00
8.533000025440334468e+01,1.655670608984997516e+00
8.534000025443316417e+01,1.759997584103121460e+00
8.535000025446296945e+01,1.768878963808370397e+00
8.536000025449278894e+01,1.748610572761911008e+00
8.537000025452260843e+01,1.655702906033728938e+00
8.538000025455241371e+01,1.680143655586148421e+00
8.539000025458223320e+01,1.485847038025939204e+00
8.540000025461203847e+01,1.652049809661344959e+00
8.541000025464185796e+01,1.641522162937806506e+00
8.542000025467167745e+01,1.600377960310220615e+00
8.543000025470148273e+01,1.542655930911146944e+00
8.544000025473130222e+01,1.545144378199738711e+00
8.545000025476110750e+01,1.552743398270628017e+00
8.546000025479092699e+01,1.494577477250613740e+00
8.547000025482074648e+01,1.529950628198975204e+00
8.548000025485055176e+01,1.473293488313578203e+00
8.549000025488037124e+01,1.532244358124123407e+00
8.550000025491017652e+01,1.576945366188800657e+00
8.551000025493999601e+01,1.645066869670318566e+00
8.552000025496981550e+01,1.696156892236522884e+00
8.553000025499963499e+01,1.801796423310907169e+00
8.554000025502944027e+01,1.591331720331037314e+00
8.555000025505925976e+01,1.556172674933137490e+00
8.556000025508906504e+01,1.556304745115221877e+00
8.557000025511888452e+01,1.560979857499926293e+00
8.558000025514870401e+01,1.512175103428254452e+00
8.559000025517850929e+01,1.576948850454073403e+00
8.560000025520832878e+01,1.638198989722406074e+00
8.561000025523813406e+01,1.485819212251582089e+00
8.562000025526795355e+01,1.577925565990346612e+00
8.563000025529777304e+01,1.496358503373713233e+00
8.564000025532757832e+01,1.558365347009275537e+00
8.565000025535739780e+01,1.631405387847176147e+00
8.566000025538720308e+01,1.564268272712247887e+00
8.567000025541702257e+01,1.650941762029459303e+00
8.568000025544684206e+01,1.736075904351088051e+00
8.569000025547664734e+01,1.665303199151964231e+00
8.570000025550646683e+01,1.714767078240805542e+00
8.571000025553627211e+01,1.664298617139166492e+00
8.572000025556609160e+01,1.639824900450062684e+00
8.573000025559591109e+01,1.599722681923012590e+00
8.574000025562573057e+01,1.661138025085208136e+00
8.575000025565553585e+01,1.636420789244953156e+00
8.576000025568535534e+01,1.803277313082299216e+00
8.577000025571516062e+01,1.761703381508845201e+00
8.578000025574498011e+01,1.762713692066586679e+00
8.579000025577479960e+01,1.654171333963541990e+00
8.580000025580460488e+01,1.650565495638732338e+00
8.581000025583442437e+01,1.687102835643440990e+00
8.582000025586422964e+01,1.659525766816672299e+00
8.583000025589404913e+01,1.633355702747208760e+00
8.584000025592386862e+01,1.660737580471681518e+00
8.585000025595367390e+01,1.726823204106641141e+00
8.586000025598349339e+01,1.798959007552707323e+00
8.587000025601329867e+01,1.685396602014572975e+00
8.588000025604311816e+01,1.699993130160096344e+00
8.589000025607293765e+01,1.593815948549311745e+00
8.590000025610275713e+01,1.734780830340791891e+00
8.591000025613256241e+01,1.643607307371259374e+00
8.592000025616236769e+01,1.507541975874969076e+00
8.593000025619218718e+01,1.662511531559387912e+00
8.594000025622200667e+01,1.785050090029943970e+00
8.595000025625182616e+01,1.908300267681000140e+00
8.596000025628163144e+01,1.904697689409855510e+00
8.597000025631143671e+01,1.884692231694019116e+00
8.598000025634125620e+01,1.672273972115541296e+00
8.599000025637107569e+01,1.721733199665176572e+00
8.600000025640089518e+01,1.774729776801627246e+00
8.601000025643070046e+01,1.776442824726816694e+00
8.602000025646050574e+01,1.648824384515698238e+00
8.603000025649032523e+01,1.775132559240445662e+00
8.604000025652014472e+01,1.811365618477181361e+00
8.605000025654996421e+01,1.811301142241332762e+00
8.606000025657978370e+01,1.721374465879844218e+00
8.607000025660957476e+01,1.791921926255013675e+00
8.608000025663939425e+01,1.852634969056202729e+00
8.609000025666921374e+01,1.802167231446688556e+00
8.610000025669903323e+01,1.714713175133396827e+00
8.611000025672885272e+01,1.776554644195012189e+00
8.612000025675864379e+01,1.716120070660859920e+00
8.613000025678846328e+01,1.736413543280869165e+00
8.614000025681828276e+01,1.800735426980831555e+00
8.615000025684810225e+01,1.673518058372533979e+00
8.616000025687792174e+01,1.763222198946596597e+00
8.617000025690772702e+01,1.883926991260083561e+00
8.618000025693753230e+01,1.767274228157623250e+00
8.619000025696735179e+01,1.807317075406055684e+00
8.620000025699717128e+01,1.801629304224280803e+00
8.621000025702699077e+01,1.709444331648706461e+00
8.622000025705679604e+01,1.953220379715655763e+00
8.623000025708660132e+01,1.879336852178158823e+00
8.624000025711642081e+01,1.711142318897820092e+00
8.625000025714624030e+01,1.899104622831825351e+00
8.626000025717605979e+01,2.031512967113896284e+00
8.627000025720587928e+01,1.966505180663333796e+00
8.628000025723567035e+01,1.876140281151722045e+00
8.629000025726548984e+01,1.771480566308482940e+00
8.630000025729530932e+01,1.701765214900309298e+00
8.631000025732512881e+01,1.711755984215943105e+00
8.632000025735494830e+01,1.756547127964063870e+00
8.633000025738473937e+01,1.664384903304152896e+00
8.634000025741455886e+01,1.575642479194427681e+00
8.635000025744437835e+01,1.679563942627485096e+00
8.636000025747419784e+01,1.787536081649403696e+00
8.637000025750401733e+01,1.595521653848275045e+00
8.638000025753382261e+01,1.662543072173343184e+00
8.639000025756362788e+01,1.669609864687830791e+00
8.640000025759344737e+01,1.699109183404551970e+00
8.641000025762326686e+01,1.819976633926997156e+00
8.642000025765308635e+01,1.695616732031621998e+00
8.643000025768290584e+01,1.603068460921840632e+00
8.644000025771269691e+01,1.723346943205870341e+00
8.645000025774251640e+01,1.637200634370137520e+00
8.646000025777233589e+01,1.634026703898005417e+00
8.647000025780215537e+01,1.595623028303011059e+00
8.648000025783197486e+01,1.649037833296099320e+00
8.649000025786176593e+01,1.751043149308332048e+00
8.650000025789158542e+01,1.906460835326486691e+00
8.651000025792140491e+01,1.933036471564453240e+00
8.652000025795122440e+01,1.747728616770770849e+00
8.653000025798104389e+01,1.710368417715090406e+00
8.654000025801083495e+01,1.733015060434314636e+00
8.655000025804065444e+01,1.814599405014568623e+00
8.656000025807047393e+01,1.876300791933211976e+00
8.657000025810029342e+01,1.676988262206882130e+00
8.658000025813011291e+01,1.803418381643065782e+00
8.659000025815990398e+01,1.686543434128011887e+00
8.660000025818972347e+01,1.746597163558097909e+00
8.661000025821954296e+01,1.710051683920305932e+00
8.662000025824936245e+01,1.875788179797704514e+00
8.663000025827918193e+01,1.709746345238249310e+00
8.664000025830898721e+01,1.700202852429541833e+00
8.665000025833879249e+01,1.741058489413299215e+00
8.666000025836861198e+01,1.699050548914076142e+00
8.667000025839843147e+01,1.609388149238201837e+00
8.668000025842825096e+01,1.563029927665269048e+00
8.669000025845805624e+01,1.624463398587234986e+00
8.670000025848786152e+01,1.660215294367216377e+00
8.671000025851768100e+01,1.796690301308880855e+00
8.672000025854750049e+01,1.707762699952867225e+00
8.673000025857731998e+01,1.735206354978718224e+00
8.674000025860712526e+01,1.770454352249002161e+00
8.675000025863693054e+01,1.696357068891767073e+00
8.676000025866675003e+01,1.764568188337188648e+00
8.677000025869656952e+01,1.723469234955147034e+00
8.678000025872638901e+01,1.780122985802777391e+00
8.679000025875620850e+01,1.785580026900798645e+00
8.680000025878601377e+01,1.727874980688442808e+00
8.681000025881581905e+01,1.751464500480672593e+00
8.682000025884563854e+01,1.887179837738009569e+00
8.683000025887545803e+01,1.809025542022216992e+00
8.684000025890527752e+01,1.859631912598680215e+00
8.685000025893508280e+01,1.913506523762328770e+00
8.686000025896488808e+01,1.800708253363457745e+00
8.687000025899470756e+01,1.717830166897912791e+00
8.688000025902452705e+01,1.744053991555345240e+00
8.689000025905434654e+01,1.868784038754687460e+00
8.690000025908415182e+01,1.834787779302948119e+00
8.691000025911395710e+01,1.811623417472509434e+00
8.692000025914377659e+01,1.773654054741290231e+00
8.693000025917359608e+01,1.942912361623430728e+00
8.694000025920341557e+01,1.994152337279869514e+00
8.695000025923322085e+01,1.908180189578662755e+00
8.696000025926304033e+01,1.790987364352294442e+00
8.697000025929284561e+01,1.830027140025019428e+00
8.698000025932266510e+01,1.863264247605068480e+00
8.699000025935248459e+01,1.755838359353588674e+00
8.700000025938230408e+01,1.846956857686098408e+00
8.701000025941210936e+01,1.917443852540643867e+00
8.702000025944191464e+01,2.003599527969541327e+00
8.703000025947173413e+01,2.027475670095275628e+00
8.704000025950155361e+01,1.964297437324121320e+00
8.705000025953137310e+01,2.013969287659833185e+00
8.706000025956117838e+01,1.891879270602053742e+00
8.707000025959098366e+01,1.831403502074909095e+00
8.708000025962080315e+01,1.883218348100072159e+00
8.709000025965062264e+01,1.874359474114944080e+00
8.710000025968044213e+01,1.889186450496508352e+00
8.711000025971024741e+01,1.799063663936094626e+00
8.712000025974006689e+01,1.865425339904542845e+00
8.713000025976987217e+01,1.867294175460189720e+00
8.714000025979969166e+01,1.793862082573734806e+00
8.715000025982951115e+01,1.839276115296326619e+00
8.716000025985931643e+01,1.830931321898200403e+00
8.717000025988913592e+01,1.648181958752264364e+00
8.718000025991894120e+01,1.823048350404725904e+00
8.719000025994876069e+01,1.723081603039476439e+00
8.720000025997858017e+01,1.706094294436706793e+00
8.721000026000838545e+01,1.799021351092282339e+00
8.722000026003820494e+01,1.864354723097370048e+00
8.723000026006801022e+01,1.887043971705941292e+00
8.724000026009782971e+01,1.958438006159692213e+00
8.725000026012764920e+01,1.834089724760090245e+00
8.726000026015745448e+01,1.712008232990049228e+00
8.727000026018727397e+01,1.824216021771602136e+00
8.728000026021707924e+01,1.824928821926227629e+00
8.729000026024689873e+01,2.029140820700544356e+00
8.730000026027671822e+01,1.858198448596162233e+00
8.731000026030652350e+01,1.912493463887407819e+00
8.732000026033634299e+01,1.846424896683443784e+00
8.733000026036616248e+01,1.797041255820314598e+00
8.734000026039596776e+01,1.925915378831260183e+00
8.735000026042578725e+01,1.909056396369753106e+00
8.736000026045559252e+01,1.827726327823721242e+00
8.737000026048541201e+01,1.771213374975194155e+00
8.738000026051523150e+01,1.877187340006134075e+00
8.739000026054503678e+01,1.891475415671175053e+00
8.740000026057485627e+01,1.856622422271062334e+00
8.741000026060467576e+01,1.807516113830544446e+00
8.742000026063448104e+01,1.710538992516867918e+00
8.743000026066430053e+01,1.804106226537453672e+00
8.744000026069410580e+01,1.850074836360574126e+00
8.745000026072392529e+01,1.857700066525873606e+00
8.746000026075374478e+01,1.913404562422119426e+00
8.747000026078355006e+01,1.816931296560173159e+00
8.748000026081336955e+01,1.798548376417536065e+00
8.749000026084318904e+01,1.910061374969721948e+00
8.750000026087299432e+01,1.951046231847906043e+00
8.751000026090281381e+01,1.880776169212734716e+00
8.752000026093261908e+01,1.903489481505437952e+00
8.753000026096243857e+01,1.888364789227014784e+00
8.754000026099225806e+01,1.842491186531909575e+00
8.755000026102206334e+01,1.733656260010763894e+00
8.756000026105188283e+01,1.916701696515657805e+00
8.757000026108168811e+01,1.814518765771492737e+00
8.758000026111150760e+01,1.830995047351417826e+00
8.759000026114132709e+01,1.777879499190443635e+00
8.760000026117113237e+01,1.947516158063634872e+00
8.761000026120095185e+01,1.884739821876685539e+00
8.762000026123077134e+01,1.826865661229804871e+00
8.763000026126057662e+01,1.871399686477024149e+00
8.764000026129039611e+01,1.879182146890524985e+00
8.765000026132021560e+01,1.984714461043819211e+00
8.766000026135002088e+01,1.958477669827398460e+00
8.767000026137984037e+01,1.889582034159312807e+00
8.768000026140964565e+01,1.967752989590069834e+00
8.769000026143946513e+01,1.866790274841916952e+00
8.770000026146928462e+01,1.928514098754312123e+00
8.771000026149908990e+01,1.917325140589772214e+00
8.772000026152890939e+01,1.952829060005965012e+00
8.773000026155871467e+01,1.974410222433224060e+00
8.774000026158853416e+01,2.065092737879425489e+00
8.775000026161835365e+01,1.993407228811470366e+00
8.776000026164815893e+01,2.063204994922774205e+00
8.777000026167797841e+01,2.009812609836109765e+00
8.778000026170778369e+01,1.968926092738723765e+00
8.779000026173760318e+01,1.997566397118886838e+00
8.780000026176742267e+01,2.133422387063981240e+00
8.781000026179722795e+01,1.974681707847317780e+00
8.782000026182704744e+01,1.991852627743299076e+00
8.783000026185685272e+01,1.885053903391795016e+00
8.784000026188667221e+01,1.899638518151274713e+00
8.785000026191649170e+01,1.911498867778978372e+00
8.786000026194631118e+01,1.885884262677502310e+00
8.787000026197611646e+01,1.873302401396519823e+00
8.788000026200592174e+01,1.992848215644524190e+00
8.789000026203574123e+01,1.988896422643459116e+00
8.790000026206556072e+01,1.967996605476896477e+00
8.791000026209538021e+01,2.004917861527834244e+00
8.792000026212518549e+01,2.040085226142638319e+00
8.793000026215499076e+01,1.990206997105561593e+00
8.794000026218481025e+01,1.943571723089360326e+00
8.795000026221462974e+01,1.966245712191253325e+00
8.796000026224444923e+01,2.025168965600836923e+00
8.797000026227425451e+01,2.034710432483779918e+00
8.798000026230405979e+01,2.035497330080493050e+00
8.799000026233387928e+01,1.956144361558428635e+00
8.800000026236369877e+01,1.864714954657499257e+00
8.801000026239351826e+01,1.779275026980005281e+00
8.802000026242333774e+01,1.854663722858770125e+00
8.803000026245314302e+01,1.776270239586324129e+00
8.804000026248294830e+01,1.861158347422944725e+00
8.805000026251276779e+01,1.861491193157870372e+00
8.806000026254258728e+01,1.840847565040759859e+00
8.807000026257240677e+01,1.791151052203652227e+00
8.808000026260221205e+01,1.844931169620360301e+00
8.809000026263201732e+01,1.842263860339721226e+00
8.810000026266183681e+01,1.902968131830798271e+00
8.811000026269165630e+01,1.867800525345894691e+00
8.812000026272147579e+01,1.798609735678504240e+00
8.813000026275128107e+01,1.839309485454278414e+00
8.814000026278108635e+01,1.836270095835593308e+00
8.815000026281090584e+01,1.742713323807312475e+00
8.816000026284072533e+01,1.867883275853890357e+00
8.817000026287054482e+01,1.865645846087510495e+00
8.818000026290036431e+01,1.910456971124606218e+00
8.819000026293015537e+01,1.739199304375952160e+00
8.820000026295997486e+01,1.798422942995942408e+00
8.821000026298979435e+01,1.806716039350873437e+00
8.822000026301961384e+01,1.858260704537843200e+00
8.823000026304943333e+01,1.839296851312960612e+00
8.824000026307923861e+01,1.898270752994151822e+00
8.825000026310904389e+01,1.878403872061421565e+00
8.826000026313886337e+01,1.918970887744287479e+00
8.827000026316868286e+01,1.922998668263902866e+00
8.828000026319850235e+01,1.890271604027115915e+00
8.829000026322830763e+01,1.855049130230950860e+00
8.830000026325811291e+01,1.856406414657856940e+00
8.831000026328793240e+01,1.890540453890030337e+00
8.832000026331775189e+01,1.981605647377041590e+00
8.833000026334757138e+01,1.929938800945009802e+00
8.834000026337739087e+01,1.884067262498371642e+00
8.835000026340718193e+01,1.896504783626855151e+00
8.836000026343700142e+01,1.888104416965438848e+00
8.837000026346682091e+01,1.862272460975373134e+00
8.838000026349664040e+01,1.814312515817422922e+00
8.839000026352645989e+01,1.808081219898422631e+00
8.840000026355625096e+01,1.865737454227321734e+00
8.841000026358607045e+01,1.866092592860182808e+00
8.842000026361588993e+01,1.875822733885908811e+00
8.843000026364570942e+01,1.911300502436028115e+00
8.844000026367552891e+01,1.863512936543675114e+00
8.845000026370531998e+01,1.800875935211626144e+00
8.846000026373513947e+01,1.807218145044881652e+00
8.847000026376495896e+01,1.916995764304036953e+00
8.848000026379477845e+01,1.847142476693555135e+00
8.849000026382459794e+01,1.936684141505067291e+00
8.850000026385438900e+01,1.811040111269266006e+00
8.851000026388420849e+01,1.901889296128933982e+00
8.852000026391402798e+01,1.950886348544267568e+00
8.853000026394384747e+01,1.831297052042692552e+00
8.854000026397366696e+01,1.967041413034056552e+00
8.855000026400347224e+01,1.924460978569502823e+00
8.856000026403327752e+01,1.844003499965678028e+00
8.857000026406309701e+01,1.833450855461748130e+00
8.858000026409291650e+01,1.834239817346195567e+00
8.859000026412273598e+01,1.873991445437654502e+00
8.860000026415254126e+01,1.804350911987523398e+00
8.861000026418234654e+01,1.831001722535902099e+00
8.862000026421216603e+01,1.801401436352366492e+00
8.863000026424198552e+01,1.764016007540023523e+00
8.864000026427180501e+01,1.912196428280056537e+00
8.865000026430161029e+01,1.867621509930065926e+00
8.866000026433141556e+01,1.820020003311685786e+00
8.867000026436123505e+01,1.928134699210355851e+00
8.868000026439105454e+01,1.898884558454280169e+00
8.869000026442087403e+01,1.939480107569716560e+00
8.870000026445069352e+01,1.752863125890031792e+00
8.871000026448049880e+01,1.780538037590339684e+00
8.872000026451030408e+01,1.921218656802019531e+00
8.873000026454012357e+01,1.807032902189303680e+00
8.874000026456994306e+01,1.790772421403844294e+00
8.875000026459976255e+01,1.904028441599779908e+00
8.876000026462956782e+01,1.934921747826490623e+00
8.877000026465937310e+01,1.809179641865363175e+00
8.878000026468919259e+01,1.964145560774839261e+00
8.879000026471901208e+01,1.860103668985948921e+00
8.880000026474883157e+01,1.897608669773178436e+00
8.881000026477863685e+01,1.908320503908872201e+00
8.882000026480844213e+01,1.920323572636372544e+00
8.883000026483826161e+01,1.908645249577723080e+00
8.884000026486808110e+01,2.010702667898186746e+00
8.885000026489790059e+01,1.950851884156800331e+00
8.886000026492772008e+01,1.948851564779670920e+00
8.887000026495751115e+01,1.935811336228490998e+00
8.888000026498733064e+01,1.814625190730396076e+00
8.889000026501715013e+01,1.773272389706703089e+00
8.890000026504696962e+01,1.832185161330547540e+00
8.891000026507678911e+01,1.753079992663767683e+00
8.892000026510659438e+01,1.773092734655478342e+00
8.893000026513639966e+01,1.753322954021186764e+00
8.894000026516621915e+01,1.784704623286992531e+00
8.895000026519603864e+01,1.712037463185357877e+00
8.896000026522585813e+01,1.906157367029420957e+00
8.897000026525566341e+01,1.811896348798378353e+00
8.898000026528546869e+01,2.032690436379439802e+00
8.899000026531528817e+01,1.925499350926520359e+00
