time_ns,top_dist_A,bot_dist_A,his_area_A2,his_diag1_A,his_diag2_A
6.940000020690955118e+00,9.477258682250976562e+00,2.691573715209960938e+01,1.837155580520629883e+01,6.728004455566406250e+00,5.669809341430664062e+00
6.950000020720769278e+00,9.764646530151367188e+00,2.643363952636718750e+01,2.370350074768066406e+01,7.480214118957519531e+00,6.462637424468994141e+00
6.960000020750583438e+00,9.131770133972167969e+00,2.695566177368164062e+01,2.360925078392028809e+01,7.830940723419189453e+00,6.180577754974365234e+00
6.970000020780397598e+00,9.145762443542480469e+00,2.673558807373046875e+01,2.322226691246032715e+01,8.514755249023437500e+00,5.659037590026855469e+00
6.980000020810211758e+00,9.182723999023437500e+00,2.689086914062500000e+01,2.303824138641357422e+01,7.469189167022705078e+00,6.444850921630859375e+00
6.990000020840025918e+00,9.550550460815429688e+00,2.649072456359863281e+01,2.800485134124755859e+01,8.233401298522949219e+00,7.017594337463378906e+00
7.000000020869840078e+00,9.125673294067382812e+00,2.667655181884765625e+01,2.234500050544738770e+01,7.706988811492919922e+00,5.975588321685791016e+00
7.010000020899654238e+00,8.901794433593750000e+00,2.633171081542968750e+01,2.612135601043701172e+01,7.982910633087158203e+00,6.567121982574462891e+00
7.020000020929467510e+00,8.910200119018554688e+00,2.667082405090332031e+01,2.197539377212524414e+01,7.748178482055664062e+00,5.797586441040039062e+00
7.030000020959281670e+00,9.200275421142578125e+00,2.680749130249023438e+01,2.231088209152221680e+01,7.634719371795654297e+00,6.076863288879394531e+00
7.040000020989095830e+00,8.935726165771484375e+00,2.664457702636718750e+01,2.118316650390625000e+01,7.861562252044677734e+00,5.532810688018798828e+00
7.050000021018909990e+00,8.978175163269042969e+00,2.669435882568359375e+01,2.465811514854431152e+01,8.019762992858886719e+00,6.199565410614013672e+00
7.060000021048724150e+00,9.092921257019042969e+00,2.686097717285156250e+01,2.420206451416015625e+01,7.890415668487548828e+00,6.204623222351074219e+00
7.070000021078538310e+00,9.503619194030761719e+00,2.657996559143066406e+01,2.409264302253723145e+01,8.106200218200683594e+00,5.949138164520263672e+00
7.080000021108352470e+00,9.626571655273437500e+00,2.664551925659179688e+01,2.521143293380737305e+01,8.481923103332519531e+00,5.968742847442626953e+00
7.090000021138166630e+00,9.783361434936523438e+00,2.640991973876953125e+01,2.622774934768676758e+01,8.035267829895019531e+00,6.583631515502929688e+00
7.100000021167980790e+00,9.763811111450195312e+00,2.626208114624023438e+01,2.394717502593994141e+01,7.644099712371826172e+00,6.294077873229980469e+00
7.110000021197794950e+00,9.382280349731445312e+00,2.650742721557617188e+01,1.844676756858825684e+01,5.951673030853271484e+00,6.212043762207031250e+00
7.120000021227608222e+00,9.556711196899414062e+00,2.695315170288085938e+01,1.678781509399414062e+01,5.908163547515869141e+00,5.683599472045898438e+00
7.130000021257422382e+00,9.222640991210937500e+00,2.650175476074218750e+01,1.901622891426086426e+01,5.965902805328369141e+00,6.411026954650878906e+00
7.140000021287236542e+00,9.897171020507812500e+00,2.588390159606933594e+01,1.825279760360717773e+01,6.092961311340332031e+00,6.022795200347900391e+00
7.150000021317050702e+00,1.002340888977050781e+01,2.599710464477539062e+01,2.014267492294311523e+01,6.520320415496826172e+00,6.180577754974365234e+00
7.160000021346864862e+00,9.781080245971679688e+00,2.629670524597167969e+01,2.079165506362915039e+01,6.709452152252197266e+00,6.207070827484130859e+00
7.170000021376679022e+00,9.388816833496093750e+00,2.631863975524902344e+01,2.238920021057128906e+01,7.009893417358398438e+00,6.444622516632080078e+00
7.180000021406493182e+00,9.587121009826660156e+00,2.659587097167968750e+01,1.963522982597351074e+01,6.155930042266845703e+00,6.406991481781005859e+00
7.190000021436307343e+00,9.273063659667968750e+00,2.690363502502441406e+01,2.062218689918518066e+01,6.243000984191894531e+00,6.675738811492919922e+00
7.200000021466121503e+00,8.940063476562500000e+00,2.663492965698242188e+01,1.992008733749389648e+01,6.205094337463378906e+00,6.427956104278564453e+00
7.210000021495935663e+00,8.755532264709472656e+00,2.699257278442382812e+01,1.979696750640869141e+01,6.485361099243164062e+00,6.107112884521484375e+00
7.220000021525748934e+00,9.150331497192382812e+00,2.674622917175292969e+01,1.865494370460510254e+01,5.719241619110107422e+00,6.523622512817382812e+00
7.230000021555563094e+00,8.839569091796875000e+00,2.688309478759765625e+01,2.653637886047363281e+01,7.429944992065429688e+00,7.227805137634277344e+00
7.240000021585377254e+00,9.113414764404296875e+00,2.639083099365234375e+01,2.226931476593017578e+01,6.391098976135253906e+00,7.061089038848876953e+00
7.250000021615191415e+00,9.297788619995117188e+00,2.595100402832031250e+01,2.162463378906250000e+01,6.150643825531005859e+00,7.207599639892578125e+00
7.260000021645005575e+00,8.985009193420410156e+00,2.647111320495605469e+01,2.164441156387329102e+01,6.276396751403808594e+00,7.040518283843994141e+00
7.270000021674819735e+00,9.302335739135742188e+00,2.633540916442871094e+01,2.080806875228881836e+01,6.562411785125732422e+00,6.356497287750244141e+00
7.280000021704633895e+00,9.526144027709960938e+00,2.626660728454589844e+01,1.869926357269287109e+01,6.486820220947265625e+00,5.782283782958984375e+00
7.290000021734448055e+00,1.023025703430175781e+01,2.649860382080078125e+01,1.879526209831237793e+01,6.732246875762939453e+00,5.589657783508300781e+00
7.300000021764262215e+00,1.016311168670654297e+01,2.636828804016113281e+01,2.255866432189941406e+01,6.998847961425781250e+00,6.481615543365478516e+00
7.310000021794076375e+00,1.078550529479980469e+01,2.709134674072265625e+01,1.672748494148254395e+01,5.804598331451416016e+00,5.771469116210937500e+00
7.320000021823890535e+00,1.056209945678710938e+01,2.648298263549804688e+01,2.135432672500610352e+01,6.362119197845458984e+00,6.758780479431152344e+00
7.330000021853703807e+00,1.095200729370117188e+01,2.707755661010742188e+01,2.041236734390258789e+01,6.377812385559082031e+00,6.426596641540527344e+00
7.340000021883517967e+00,1.078592205047607422e+01,2.690077209472656250e+01,2.108714914321899414e+01,6.552214622497558594e+00,6.443881034851074219e+00
7.350000021913332127e+00,9.787227630615234375e+00,2.657438278198242188e+01,1.934467697143554688e+01,6.316202163696289062e+00,6.140285015106201172e+00
7.360000021943145398e+00,9.717233657836914062e+00,2.689249610900878906e+01,1.997739315032958984e+01,6.454092025756835938e+00,6.190784931182861328e+00
7.370000021972959559e+00,9.227588653564453125e+00,2.648143959045410156e+01,2.090873193740844727e+01,7.051909446716308594e+00,5.980140686035156250e+00
7.380000022002773719e+00,1.010746765136718750e+01,2.649770355224609375e+01,2.063593959808349609e+01,6.469413280487060547e+00,6.422696590423583984e+00
7.390000022032587879e+00,9.908923149108886719e+00,2.674875068664550781e+01,2.232210111618041992e+01,6.953751087188720703e+00,6.421611309051513672e+00
7.400000022062402039e+00,9.599086761474609375e+00,2.647004699707031250e+01,1.872035884857177734e+01,6.196577548980712891e+00,6.160655021667480469e+00
7.410000022092216199e+00,1.029298591613769531e+01,2.679882812500000000e+01,1.742959642410278320e+01,6.578633785247802734e+00,5.404874324798583984e+00
7.420000022122030359e+00,1.037215995788574219e+01,2.660868453979492188e+01,2.062932491302490234e+01,6.283931732177734375e+00,6.597439289093017578e+00
7.430000022151843631e+00,1.053898239135742188e+01,2.632641601562500000e+01,2.427245044708251953e+01,7.573167324066162109e+00,6.432199954986572266e+00
7.440000022181657791e+00,1.018096256256103516e+01,2.751321983337402344e+01,2.145721483230590820e+01,7.184361934661865234e+00,5.976670265197753906e+00
7.450000022211471951e+00,9.629901885986328125e+00,2.695370101928710938e+01,2.644554233551025391e+01,7.102776527404785156e+00,7.561790943145751953e+00
7.460000022241286111e+00,1.005074691772460938e+01,2.684454917907714844e+01,2.238443565368652344e+01,6.404878616333007812e+00,7.510398864746093750e+00
7.470000022271100271e+00,1.035301971435546875e+01,2.656192016601562500e+01,2.104919886589050293e+01,6.822433948516845703e+00,6.530900001525878906e+00
7.480000022300914431e+00,9.752677917480468750e+00,2.597469329833984375e+01,2.296187210083007812e+01,6.817988872528076172e+00,7.154948711395263672e+00
7.490000022330728591e+00,1.009404182434082031e+01,2.645991897583007812e+01,2.121608448028564453e+01,7.117574691772460938e+00,6.006669998168945312e+00
7.500000022360542751e+00,1.021954917907714844e+01,2.642303085327148438e+01,2.202938079833984375e+01,7.613563537597656250e+00,5.848270893096923828e+00
7.510000022390356911e+00,9.478113174438476562e+00,2.612237548828125000e+01,2.387107324600219727e+01,6.665893554687500000e+00,7.364459514617919922e+00
7.520000022420171071e+00,1.021725845336914062e+01,2.684472274780273438e+01,2.650411701202392578e+01,7.203794479370117188e+00,7.666292190551757812e+00
7.530000022449984343e+00,9.640120506286621094e+00,2.678738021850585938e+01,2.112638592720031738e+01,7.341282844543457031e+00,5.860585212707519531e+00
7.540000022479798503e+00,1.015704917907714844e+01,2.695351409912109375e+01,2.134161710739135742e+01,6.717638015747070312e+00,6.447782993316650391e+00
7.550000022509612663e+00,9.784326553344726562e+00,2.683269691467285156e+01,2.483565092086791992e+01,7.767352581024169922e+00,6.524632930755615234e+00
7.560000022539426823e+00,9.947104454040527344e+00,2.709845733642578125e+01,2.283962392807006836e+01,6.188288688659667969e+00,7.816994190216064453e+00
7.570000022569240983e+00,9.145219802856445312e+00,2.677943801879882812e+01,2.103915786743164062e+01,5.665943145751953125e+00,7.800879478454589844e+00
7.580000022599055143e+00,9.126342773437500000e+00,2.717696952819824219e+01,2.651781225204467773e+01,7.360507011413574219e+00,7.422065734863281250e+00
7.590000022628869303e+00,9.188685417175292969e+00,2.700455093383789062e+01,2.364868450164794922e+01,6.924580574035644531e+00,7.119660854339599609e+00
7.600000022658683463e+00,8.993745803833007812e+00,2.686976242065429688e+01,2.406475067138671875e+01,6.597309112548828125e+00,8.082136154174804688e+00
7.610000022688497623e+00,8.862339019775390625e+00,2.680804443359375000e+01,2.436810731887817383e+01,6.827809333801269531e+00,7.605825424194335938e+00
7.620000022718311783e+00,9.484138488769531250e+00,2.696361541748046875e+01,2.448095893859863281e+01,6.649566173553466797e+00,7.880643367767333984e+00
7.630000022748125055e+00,9.121184349060058594e+00,2.649869346618652344e+01,2.483878374099731445e+01,7.159584522247314453e+00,7.345747947692871094e+00
7.640000022777939215e+00,9.411981582641601562e+00,2.699946594238281250e+01,2.482863140106201172e+01,7.110200881958007812e+00,7.334194660186767578e+00
7.650000022807753375e+00,9.199306488037109375e+00,2.717216873168945312e+01,2.365959739685058594e+01,7.179750919342041016e+00,6.919170379638671875e+00
7.660000022837567535e+00,9.030759811401367188e+00,2.709372711181640625e+01,2.427004194259643555e+01,7.157972335815429688e+00,7.206750392913818359e+00
7.670000022867381695e+00,8.938452720642089844e+00,2.703420829772949219e+01,2.360271263122558594e+01,6.184704303741455078e+00,8.218966484069824219e+00
7.680000022897195855e+00,8.692480087280273438e+00,2.693944549560546875e+01,2.715857934951782227e+01,7.320911884307861328e+00,7.799158096313476562e+00
7.690000022927010015e+00,8.811941146850585938e+00,2.656386184692382812e+01,2.430647134780883789e+01,6.755518913269042969e+00,7.424255371093750000e+00
7.700000022956824175e+00,9.304792404174804688e+00,2.674443054199218750e+01,2.446788406372070312e+01,6.737805843353271484e+00,7.851006507873535156e+00
7.710000022986638335e+00,9.236745834350585938e+00,2.593604278564453125e+01,2.581577110290527344e+01,6.708908081054687500e+00,8.109189033508300781e+00
7.720000023016452495e+00,9.222276687622070312e+00,2.641804122924804688e+01,2.335759115219116211e+01,7.222206592559814453e+00,6.765814304351806641e+00
7.730000023046266655e+00,8.845330238342285156e+00,2.666730499267578125e+01,2.477273416519165039e+01,6.715785503387451172e+00,8.064536094665527344e+00
7.740000023076079927e+00,8.717132568359375000e+00,2.683093643188476562e+01,2.406662654876708984e+01,6.982408046722412109e+00,7.622949123382568359e+00
7.750000023105894087e+00,9.656772613525390625e+00,2.644281768798828125e+01,2.790056800842285156e+01,7.431666851043701172e+00,7.707283496856689453e+00
7.760000023135708247e+00,1.004600906372070312e+01,2.658411788940429688e+01,2.453768873214721680e+01,7.103584766387939453e+00,7.426012039184570312e+00
7.770000023165522407e+00,9.733957290649414062e+00,2.662248420715332031e+01,2.264636754989624023e+01,7.046320915222167969e+00,6.966759204864501953e+00
7.780000023195336567e+00,9.514305114746093750e+00,2.667143821716308594e+01,2.490232515335083008e+01,6.870941162109375000e+00,7.644132614135742188e+00
7.790000023225150727e+00,9.319882392883300781e+00,2.643616104125976562e+01,2.175329613685607910e+01,6.973678588867187500e+00,6.881231307983398438e+00
7.800000023254964887e+00,9.624031066894531250e+00,2.646195602416992188e+01,2.356399822235107422e+01,6.855988502502441406e+00,7.727455615997314453e+00
7.810000023284779047e+00,9.791467666625976562e+00,2.638675308227539062e+01,2.215590786933898926e+01,5.763019084930419922e+00,8.471086502075195312e+00
7.820000023314593207e+00,9.366607666015625000e+00,2.662907028198242188e+01,2.376039266586303711e+01,6.449781417846679688e+00,7.868875980377197266e+00
7.830000023344407367e+00,9.547677040100097656e+00,2.648785781860351562e+01,2.151706218719482422e+01,6.998754978179931641e+00,6.681567192077636719e+00
7.840000023374220639e+00,9.428558349609375000e+00,2.686819648742675781e+01,2.415701055526733398e+01,6.840973377227783203e+00,7.501798152923583984e+00
7.850000023404034799e+00,9.447968482971191406e+00,2.631213188171386719e+01,2.048249578475952148e+01,6.605309009552001953e+00,6.693161487579345703e+00
7.860000023433848959e+00,9.993246078491210938e+00,2.651785850524902344e+01,2.510868787765502930e+01,6.764598369598388672e+00,8.098304748535156250e+00
7.870000023463663119e+00,9.527321815490722656e+00,2.657891464233398438e+01,1.990104556083679199e+01,6.864295959472656250e+00,6.071049690246582031e+00
7.880000023493477279e+00,9.090245246887207031e+00,2.680207633972167969e+01,2.300221347808837891e+01,6.637520313262939453e+00,7.700937747955322266e+00
7.890000023523291439e+00,9.014219284057617188e+00,2.615797042846679688e+01,2.664963722229003906e+01,7.065051078796386719e+00,8.296964645385742188e+00
7.900000023553105599e+00,9.314154624938964844e+00,2.686090469360351562e+01,2.358434915542602539e+01,6.565953254699707031e+00,7.616458415985107422e+00
7.910000023582918871e+00,9.346798896789550781e+00,2.646636581420898438e+01,2.184135961532592773e+01,6.659728527069091797e+00,7.146656513214111328e+00
7.920000023612733031e+00,1.024554347991943359e+01,2.669012069702148438e+01,2.480742216110229492e+01,6.995447635650634766e+00,7.574481964111328125e+00
7.930000023642547191e+00,1.049496078491210938e+01,2.682100677490234375e+01,2.524396610260009766e+01,6.972294807434082031e+00,7.550292491912841797e+00
7.940000023672360463e+00,1.079735755920410156e+01,2.733246040344238281e+01,2.575688362121582031e+01,6.637689590454101562e+00,8.226351737976074219e+00
7.950000023702174623e+00,1.085465145111083984e+01,2.656426048278808594e+01,2.336757564544677734e+01,6.403024673461914062e+00,7.734578609466552734e+00
7.960000023731988783e+00,1.075754165649414062e+01,2.668020248413085938e+01,2.454295682907104492e+01,6.807649135589599609e+00,7.719911098480224609e+00
7.970000023761802943e+00,1.135860252380371094e+01,2.681814193725585938e+01,2.440329170227050781e+01,7.073236942291259766e+00,7.452096462249755859e+00
7.980000023791617103e+00,1.085959053039550781e+01,2.673662567138671875e+01,2.320382308959960938e+01,6.646425724029541016e+00,7.654865741729736328e+00
7.990000023821431263e+00,1.074937725067138672e+01,2.709522628784179688e+01,2.666293954849243164e+01,7.168842315673828125e+00,8.179523468017578125e+00
8.000000023851246311e+00,1.020696830749511719e+01,2.648222923278808594e+01,2.552276754379272461e+01,6.252600669860839844e+00,8.866144180297851562e+00
